#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-05-02T16:20:19.809643Z
getAlignmentStats_generateStats_000		complete	0	2021-05-02T16:20:34.407179Z
getAlignmentStats_generateStats_001		complete	0	2021-05-02T16:20:35.299931Z
getAlignmentStats_generateStats_002		complete	0	2021-05-02T16:20:34.319816Z
getAlignmentStats_generateStats_003		complete	0	2021-05-02T16:20:36.472323Z
getAlignmentStats_generateStats_004		complete	0	2021-05-02T16:20:27.048584Z
getAlignmentStats_generateStats_005		complete	0	2021-05-02T16:20:33.580632Z
getAlignmentStats_mergeStats		complete	0	2021-05-02T16:20:36.565004Z
getAlignmentStats_removeTmpDir		complete	0	2021-05-02T16:20:36.670562Z
summarizeStats		complete	0	2021-05-02T16:20:36.676095Z
makeGraphTmpDir		complete	0	2021-05-02T16:20:36.657594Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-05-02T16:21:13.613289Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-05-02T16:20:52.960911Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-05-02T16:21:11.604701Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-05-02T16:21:00.626857Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-05-02T16:21:02.484777Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-05-02T16:20:52.073021Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-05-02T16:21:07.423869Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-05-02T16:21:01.830139Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-05-02T16:21:06.895512Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-05-02T16:20:52.122186Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-05-02T16:21:06.296686Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-05-02T16:20:56.674878Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-05-02T16:21:02.909140Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-05-02T16:20:37.837570Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-05-02T16:20:44.872566Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-05-02T16:20:43.799980Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-05-02T16:20:46.620504Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-05-02T16:20:47.375906Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-05-02T16:20:42.851359Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-05-02T16:20:40.327914Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-05-02T16:20:50.791593Z
makeLocusGraph_chromId_001_1_KI270706v1_random_0000		complete	0	2021-05-02T16:20:50.429430Z
makeLocusGraph_chromId_002_1_KI270707v1_random_0000_to_chromId_003_1_KI270708v1_random_0000		complete	0	2021-05-02T16:20:36.983457Z
makeLocusGraph_chromId_004_1_KI270709v1_random_0000_to_chromId_006_1_KI270711v1_random_0000		complete	0	2021-05-02T16:20:38.762936Z
makeLocusGraph_chromId_007_1_KI270712v1_random_0000		complete	0	2021-05-02T16:20:39.481859Z
makeLocusGraph_chromId_008_1_KI270713v1_random_0000_to_chromId_009_1_KI270714v1_random_0000		complete	0	2021-05-02T16:20:40.583050Z
makeLocusGraph_chromId_010_1_GL383518v1_alt_0000		complete	0	2021-05-02T16:20:41.613962Z
makeLocusGraph_chromId_011_1_GL383519v1_alt_0000		complete	0	2021-05-02T16:20:42.645887Z
makeLocusGraph_chromId_012_1_GL383520v2_alt_0000		complete	0	2021-05-02T16:20:53.907743Z
makeLocusGraph_chromId_013_1_KI270759v1_alt_0000		complete	0	2021-05-02T16:20:57.225179Z
makeLocusGraph_chromId_014_1_KI270760v1_alt_0000		complete	0	2021-05-02T16:20:59.612963Z
makeLocusGraph_chromId_015_1_KI270761v1_alt_0000		complete	0	2021-05-02T16:21:03.441595Z
makeLocusGraph_chromId_016_1_KI270762v1_alt_0000		complete	0	2021-05-02T16:20:57.584670Z
makeLocusGraph_chromId_017_1_KI270763v1_alt_0000		complete	0	2021-05-02T16:21:07.625092Z
makeLocusGraph_chromId_018_1_KI270764v1_alt_0000		complete	0	2021-05-02T16:20:56.761472Z
makeLocusGraph_chromId_019_1_KI270765v1_alt_0000		complete	0	2021-05-02T16:21:11.620439Z
makeLocusGraph_chromId_020_1_KI270766v1_alt_0000		complete	0	2021-05-02T16:21:10.683179Z
makeLocusGraph_chromId_021_1_KI270892v1_alt_0000		complete	0	2021-05-02T16:20:43.031259Z
makeLocusGraph_chromId_022_2_0000		complete	0	2021-05-02T16:21:11.114245Z
makeLocusGraph_chromId_022_2_0001		complete	0	2021-05-02T16:21:05.837763Z
makeLocusGraph_chromId_022_2_0002		complete	0	2021-05-02T16:20:51.994631Z
makeLocusGraph_chromId_022_2_0003		complete	0	2021-05-02T16:20:54.117380Z
makeLocusGraph_chromId_022_2_0004		complete	0	2021-05-02T16:20:58.785337Z
makeLocusGraph_chromId_022_2_0005		complete	0	2021-05-02T16:20:55.420837Z
makeLocusGraph_chromId_022_2_0006		complete	0	2021-05-02T16:21:02.913340Z
makeLocusGraph_chromId_022_2_0007		complete	0	2021-05-02T16:20:55.503762Z
makeLocusGraph_chromId_022_2_0008		complete	0	2021-05-02T16:20:42.837378Z
makeLocusGraph_chromId_022_2_0009		complete	0	2021-05-02T16:20:49.518493Z
makeLocusGraph_chromId_022_2_0010		complete	0	2021-05-02T16:20:46.026670Z
makeLocusGraph_chromId_022_2_0011		complete	0	2021-05-02T16:20:45.820198Z
makeLocusGraph_chromId_022_2_0012		complete	0	2021-05-02T16:20:48.296171Z
makeLocusGraph_chromId_022_2_0013		complete	0	2021-05-02T16:20:48.507057Z
makeLocusGraph_chromId_022_2_0014		complete	0	2021-05-02T16:20:49.919853Z
makeLocusGraph_chromId_022_2_0015		complete	0	2021-05-02T16:20:51.118861Z
makeLocusGraph_chromId_022_2_0016		complete	0	2021-05-02T16:20:52.872863Z
makeLocusGraph_chromId_022_2_0017		complete	0	2021-05-02T16:20:53.081773Z
makeLocusGraph_chromId_022_2_0018		complete	0	2021-05-02T16:21:00.791589Z
makeLocusGraph_chromId_022_2_0019		complete	0	2021-05-02T16:21:04.261451Z
makeLocusGraph_chromId_022_2_0020		complete	0	2021-05-02T16:20:38.787443Z
makeLocusGraph_chromId_023_2_KI270715v1_random_0000		complete	0	2021-05-02T16:20:43.090339Z
makeLocusGraph_chromId_024_2_KI270716v1_random_0000		complete	0	2021-05-02T16:21:08.448919Z
makeLocusGraph_chromId_025_2_GL383521v1_alt_0000		complete	0	2021-05-02T16:20:45.110215Z
makeLocusGraph_chromId_026_2_GL383522v1_alt_0000		complete	0	2021-05-02T16:20:46.544446Z
makeLocusGraph_chromId_027_2_GL582966v2_alt_0000		complete	0	2021-05-02T16:20:47.726480Z
makeLocusGraph_chromId_028_2_KI270767v1_alt_0000		complete	0	2021-05-02T16:20:48.382592Z
makeLocusGraph_chromId_029_2_KI270768v1_alt_0000		complete	0	2021-05-02T16:20:49.732710Z
makeLocusGraph_chromId_030_2_KI270769v1_alt_0000		complete	0	2021-05-02T16:20:50.614626Z
makeLocusGraph_chromId_031_2_KI270770v1_alt_0000		complete	0	2021-05-02T16:20:55.883877Z
makeLocusGraph_chromId_032_2_KI270771v1_alt_0000		complete	0	2021-05-02T16:21:11.082726Z
makeLocusGraph_chromId_033_2_KI270772v1_alt_0000		complete	0	2021-05-02T16:21:02.024418Z
makeLocusGraph_chromId_034_2_KI270773v1_alt_0000		complete	0	2021-05-02T16:21:10.551020Z
makeLocusGraph_chromId_035_2_KI270774v1_alt_0000		complete	0	2021-05-02T16:21:02.669676Z
makeLocusGraph_chromId_036_2_KI270775v1_alt_0000		complete	0	2021-05-02T16:20:36.950099Z
makeLocusGraph_chromId_037_2_KI270776v1_alt_0000		complete	0	2021-05-02T16:20:36.878947Z
makeLocusGraph_chromId_038_2_KI270893v1_alt_0000		complete	0	2021-05-02T16:20:38.071134Z
makeLocusGraph_chromId_039_2_KI270894v1_alt_0000		complete	0	2021-05-02T16:20:39.227888Z
makeLocusGraph_chromId_040_3_0000		complete	0	2021-05-02T16:20:41.934213Z
makeLocusGraph_chromId_040_3_0001		complete	0	2021-05-02T16:20:42.459786Z
makeLocusGraph_chromId_040_3_0002		complete	0	2021-05-02T16:20:42.478733Z
makeLocusGraph_chromId_040_3_0003		complete	0	2021-05-02T16:20:44.868915Z
makeLocusGraph_chromId_040_3_0004		complete	0	2021-05-02T16:20:37.922184Z
makeLocusGraph_chromId_040_3_0005		complete	0	2021-05-02T16:20:38.501645Z
makeLocusGraph_chromId_040_3_0006		complete	0	2021-05-02T16:20:39.543386Z
makeLocusGraph_chromId_040_3_0007		complete	0	2021-05-02T16:20:40.524162Z
makeLocusGraph_chromId_040_3_0008		complete	0	2021-05-02T16:20:38.004925Z
makeLocusGraph_chromId_040_3_0009		complete	0	2021-05-02T16:20:42.841036Z
makeLocusGraph_chromId_040_3_0010		complete	0	2021-05-02T16:20:43.981546Z
makeLocusGraph_chromId_040_3_0011		complete	0	2021-05-02T16:21:05.916241Z
makeLocusGraph_chromId_040_3_0012		complete	0	2021-05-02T16:20:54.817099Z
makeLocusGraph_chromId_040_3_0013		complete	0	2021-05-02T16:20:57.146219Z
makeLocusGraph_chromId_040_3_0014		complete	0	2021-05-02T16:21:07.812315Z
makeLocusGraph_chromId_040_3_0015		complete	0	2021-05-02T16:21:06.855315Z
makeLocusGraph_chromId_040_3_0016		complete	0	2021-05-02T16:21:10.209880Z
makeLocusGraph_chromId_041_3_GL000221v1_random_0000		complete	0	2021-05-02T16:21:03.975156Z
makeLocusGraph_chromId_042_3_GL383526v1_alt_0000		complete	0	2021-05-02T16:21:09.755602Z
makeLocusGraph_chromId_043_3_JH636055v2_alt_0000		complete	0	2021-05-02T16:21:01.667344Z
makeLocusGraph_chromId_044_3_KI270777v1_alt_0000		complete	0	2021-05-02T16:21:10.144433Z
makeLocusGraph_chromId_045_3_KI270778v1_alt_0000		complete	0	2021-05-02T16:20:52.811141Z
