#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-04-26T12:34:13.271053Z
getAlignmentStats_generateStats_000		complete	0	2021-04-26T12:34:25.329044Z
getAlignmentStats_generateStats_001		complete	0	2021-04-26T12:34:24.841467Z
getAlignmentStats_generateStats_002		complete	0	2021-04-26T12:34:22.288679Z
getAlignmentStats_generateStats_003		complete	0	2021-04-26T12:34:25.214180Z
getAlignmentStats_generateStats_004		complete	0	2021-04-26T12:34:25.104718Z
getAlignmentStats_generateStats_005		complete	0	2021-04-26T12:34:28.385401Z
getAlignmentStats_mergeStats		complete	0	2021-04-26T12:34:28.461916Z
getAlignmentStats_removeTmpDir		complete	0	2021-04-26T12:34:28.582601Z
summarizeStats		complete	0	2021-04-26T12:34:28.578931Z
makeGraphTmpDir		complete	0	2021-04-26T12:34:28.572896Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-04-26T12:34:59.469927Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-04-26T12:34:48.824067Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-04-26T12:34:33.392956Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-04-26T12:35:02.402566Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-04-26T12:34:34.169605Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-04-26T12:34:30.602238Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-04-26T12:34:30.741726Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-04-26T12:34:33.895225Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-04-26T12:34:46.619227Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-04-26T12:34:53.148844Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-04-26T12:34:47.968789Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-04-26T12:34:57.763455Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-04-26T12:34:35.084781Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-04-26T12:34:36.370901Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-04-26T12:34:36.407257Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-04-26T12:34:37.358806Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-04-26T12:34:38.627476Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-04-26T12:34:38.551954Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-04-26T12:34:29.499184Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-04-26T12:34:30.440403Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-04-26T12:34:31.151253Z
makeLocusGraph_chromId_001_1_KI270706v1_random_0000		complete	0	2021-04-26T12:34:30.932406Z
makeLocusGraph_chromId_002_1_KI270707v1_random_0000_to_chromId_003_1_KI270708v1_random_0000		complete	0	2021-04-26T12:34:31.855339Z
makeLocusGraph_chromId_004_1_KI270709v1_random_0000_to_chromId_006_1_KI270711v1_random_0000		complete	0	2021-04-26T12:34:33.087548Z
makeLocusGraph_chromId_007_1_KI270712v1_random_0000		complete	0	2021-04-26T12:34:44.304617Z
makeLocusGraph_chromId_008_1_KI270713v1_random_0000_to_chromId_009_1_KI270714v1_random_0000		complete	0	2021-04-26T12:34:47.831687Z
makeLocusGraph_chromId_010_1_GL383518v1_alt_0000		complete	0	2021-04-26T12:34:47.273719Z
makeLocusGraph_chromId_011_1_GL383519v1_alt_0000		complete	0	2021-04-26T12:34:29.913755Z
makeLocusGraph_chromId_012_1_GL383520v2_alt_0000		complete	0	2021-04-26T12:34:53.650625Z
makeLocusGraph_chromId_013_1_KI270759v1_alt_0000		complete	0	2021-04-26T12:34:34.127992Z
makeLocusGraph_chromId_014_1_KI270760v1_alt_0000		complete	0	2021-04-26T12:34:38.228669Z
makeLocusGraph_chromId_015_1_KI270761v1_alt_0000		complete	0	2021-04-26T12:34:59.043225Z
makeLocusGraph_chromId_016_1_KI270762v1_alt_0000		complete	0	2021-04-26T12:35:01.301976Z
makeLocusGraph_chromId_017_1_KI270763v1_alt_0000		complete	0	2021-04-26T12:34:55.229073Z
makeLocusGraph_chromId_018_1_KI270764v1_alt_0000		complete	0	2021-04-26T12:34:48.516519Z
makeLocusGraph_chromId_019_1_KI270765v1_alt_0000		complete	0	2021-04-26T12:34:42.458116Z
makeLocusGraph_chromId_020_1_KI270766v1_alt_0000		complete	0	2021-04-26T12:34:59.623708Z
makeLocusGraph_chromId_021_1_KI270892v1_alt_0000		complete	0	2021-04-26T12:34:53.122388Z
