#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-05-02T16:29:14.568440Z
getAlignmentStats_generateStats_000		complete	0	2021-05-02T16:29:30.870760Z
getAlignmentStats_generateStats_001		complete	0	2021-05-02T16:29:31.771242Z
getAlignmentStats_generateStats_002		complete	0	2021-05-02T16:29:29.479952Z
getAlignmentStats_generateStats_003		complete	0	2021-05-02T16:29:31.900393Z
getAlignmentStats_generateStats_004		complete	0	2021-05-02T16:29:29.372213Z
getAlignmentStats_generateStats_005		complete	0	2021-05-02T16:29:29.696183Z
getAlignmentStats_mergeStats		complete	0	2021-05-02T16:29:32.014344Z
getAlignmentStats_removeTmpDir		complete	0	2021-05-02T16:29:32.108398Z
summarizeStats		complete	0	2021-05-02T16:29:32.412734Z
makeGraphTmpDir		complete	0	2021-05-02T16:29:32.130063Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-05-02T16:29:47.366178Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-05-02T16:29:49.749144Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-05-02T16:29:52.023158Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-05-02T16:30:02.211828Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-05-02T16:29:34.667728Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-05-02T16:30:07.858550Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-05-02T16:30:04.727967Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-05-02T16:29:53.621226Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-05-02T16:29:48.547672Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-05-02T16:29:40.853851Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-05-02T16:29:42.359212Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-05-02T16:29:34.900809Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-05-02T16:29:44.497713Z
