0:2:3	4.105	0	0	0	0	4.105	0	0	0
0:3:4	4.239	0	0	0	0	4.239	0	0	0
0:0:1	4.454	0	0	0	0	4.454	0	0	0
0:1:12701	4.541	0	0	0	0	4.541	0	0	0
0:1:7030	4.547	0	0	0	0	4.547	0	0	0
0:3:6	6.03	1	0	0	0	4.289	1.741	1.3e-05	1e-06
0:3:7	6.049	1	0	0	0	4.248	1.8	1.3e-05	1e-06
0:3:8	6.48	1	0	0	0	4.29	2.191	1.3e-05	1e-06
0:3:14	3.024	0	0	0	0	3.024	0	0	0
0:3:15	3.054	0	0	0	0	3.054	0	0	0
0:3:13	4.453	1	0	0	0	2.992	1.46	1.6e-05	1e-06
0:3:25	4.34	1	0	0	0	3.042	1.298	1.3e-05	1e-06
0:3:30	3.005	0	0	0	0	3.005	0	0	0
0:3:32	3.137	0	0	0	0	3.137	0	0	0
0:3:28	5.493	1	0	0	0	3.001	2.491	1.4e-05	1e-06
0:3:19	6.781	1	0	0	0	3.026	1.128	1.2e-05	2.628
0:3:33	4.856	1	0	0	0	3.065	1.791	1.4e-05	1e-06
0:3:39	7.587	0	0	0	0	7.587	0	0	0
0:3:35	10.04	1	0	0	0	7.895	2.146	9e-06	1e-06
0:1:5605	20.55	1	0	0	0	4.561	3.781	1.5e-05	12.21
0:3:40	8.19	0	0	0	0	8.19	0	0	0
0:1:9901	21.14	1	0	0	0	4.463	4.33	1.7e-05	12.35
0:1:7699	21.19	1	0	0	0	4.575	4.176	1.5e-05	12.44
0:3:9	17.16	2	0	0	0	3.422	3.849	3e-05	9.886
0:3:12	18.12	1	0	0	0	2.991	3.459	1.5e-05	11.67
0:3:41	8.691	1	0	0	0	5.698	2.993	1.2e-05	1e-06
0:3:42	12.16	0	0	0	0	12.16	0	0	0
0:3:43	18.75	0	0	0	0	18.75	0	0	0
0:5:72	41.86	0	0	0	0	41.86	0	0	0
0:5:76	42.05	0	0	0	0	42.05	0	0	0
0:5:82	40.85	0	0	0	0	40.85	0	0	0
0:5:80	44.97	1	0	0	0	35.16	6.897	1.2e-05	2.911
0:5:86	3.444	0	0	0	0	3.444	0	0	0
0:3:44	46.77	1	0	0	0	4.298	42.47	1.1e-05	1e-06
0:5:83	37.36	0	0	0	0	37.36	0	0	0
0:5:87	9.326	1	0	0	0	4.275	1.467	1.1e-05	3.021
0:5:90	6.996	1	0	0	0	4.083	1.257	1.2e-05	1.655
0:5:85	36.69	0	0	0	0	36.69	0	0	0
0:5:97	3.818	0	0	0	0	3.818	0	0	0
