CHR	START	STOP	GENE	AUTO_RATIO	AUTO_ZSCORE	AUTO_VC	GENE_RATIO	GENE_ZSCORE	GENE_VC	ABBERATION	QUALITY	SHAPIRO.WILK	CNV.type
1	17018880	17018959	SDHB	0.938411426219648	-1.35039301460866	0.04560788830665	0.962896293110058	-0.797596959376597	0.0465193685278619	.	.	0.99934	
1	17022607	17022731	SDHB	0.989355276674867	-0.149941492675485	0.0709925127140827	1.01549832214429	0.232245920393674	0.0667323762588132	.	.	0.6407	
1	17023972	17024075	SDHB	0.93453801931354	-1.17072868966619	0.0559155859630684	0.959355086330459	-0.83906941551163	0.0484404662095296	.	.	0.5382	
1	17027748	17027866	SDHB	0.980888342833751	-0.238464293573614	0.0801447331164021	1.0078729066085	0.126878820654095	0.062050597317317	.	.	0.3493	
1	17028599	17028737	SDHB	1.00871154114864	0.171068314828631	0.0509243407077673	1.03560858642192	0.894596688275704	0.0398040668924793	.	.	0.85356	
1	17033059	17033146	SDHB	1.08129870910399	1.58263039439597	0.0513693591326616	1.1099887767981	2.54905083631599	0.0431489145807169	.	.	0.033493	
1	17044760	17044889	SDHB	0.884553676957419	-2.45726536591233	0.0469816262598559	0.907683353670866	-1.97430265584928	0.0467591157088436	.	.	0.94654	
1	17053947	17054020	SDHB	0.973519135639321	-0.309579528768826	0.0855381635406936	0.999126768391483	-0.0103418945370527	0.084436328893921	.	.	0.52536	
1	45329305	45329438	MUTYH	1.05723486593637	1.11313223155768	0.0514178498418617	1.04763524667886	0.848682837158943	0.0561284435046738	.	.	0.043183	
1	45330515	45330558	MUTYH	1.06053500459452	1.17864060948372	0.0513600194218936	1.05104009692361	0.949822228690822	0.0537364733966691	.	.	0.54346	
1	45331181	45331335	MUTYH	0.974361093455307	-0.732445824458094	0.0350045091234732	0.965792105994452	-1.04130628015746	0.0328509437207809	.	.	0.068902	
1	45331419	45331557	MUTYH	0.999009153433847	-0.00914284840444	0.108373946752976	0.991553321915375	-0.0889981887223085	0.0949084268555147	.	LOW_QUALITY	0.34918	
1	45331660	45331850	MUTYH	1.00686263706835	0.141499249099466	0.0484994592694114	0.998312321509246	-0.0419959448392319	0.0401867012925903	.	.	0.22251	
1	45332022	45332087	MUTYH	1.02223719291449	0.301195415127836	0.0738297855731089	1.01408199588537	0.228903022470062	0.0615194842488829	.	.	0.072402	
1	45332165	45332311	MUTYH	1.01438640555111	0.24562063852565	0.0585716478772572	1.00603015492324	0.128965165439962	0.0467580133182971	.	.	0.59299	
1	45332390	45332489	MUTYH	0.995499684115175	-0.0596601978548612	0.0754324666467412	0.987905820506527	-0.213233194922692	0.0567180897789308	.	.	0.57682	
1	45332573	45332688	MUTYH	1.00504698740447	0.106940201073231	0.0471944820920455	0.996696609720659	-0.0991644627008471	0.033312238975231	.	.	0.52307	
1	45332762	45332835	MUTYH	0.939761385447874	-0.81297089059727	0.0740968898749504	0.932339808720316	-1.14001497857036	0.0593502651732994	.	.	0.5214	
1	45332917	45332960	MUTYH	0.959194696210189	-0.525909097839302	0.0775900321128873	0.952217680647482	-0.891010774544384	0.0536270948877704	.	.	0.68924	
1	45333096	45333171	MUTYH	0.976506617696728	-0.391363436329579	0.0600295789601756	0.968434225163987	-0.637175587060196	0.0495401510620502	.	.	0.22446	
1	45333284	45333325	MUTYH	1.06360936112512	1.09742625261333	0.0579623104273661	1.05516488549349	1.43866333823791	0.0383445410939954	.	.	0.3485	
1	45333412	45333604	MUTYH	1.0964282770302	2.21662175290799	0.0435023597976041	1.08700712000748	2.33031367066764	0.0373370851755541	.	.	0.019478	
1	45334390	45334512	MUTYH	0.934124823111313	-1.64685537309774	0.0400005841221962	0.925690259091929	-1.70500417308596	0.0435833190798443	.	.	0.046239	
1	45340218	45340255	MUTYH	1.02605681819568	0.405623354989793	0.0642389494469134	1.01644267525066	0.231202499701652	0.0711180686708849	.	.	0.50964	
2	47369505	47369582	EPCAM	0.850247589259318	-0.762742201673945	0.196334240339697	0.847194524705042	-0.784706767388495	0.194729396566179	.	LOW_QUALITY	0.38436	
2	47373462	47373571	EPCAM	1.01771767104224	0.438606907274079	0.0403953306443648	1.01414521405658	0.418117491116541	0.0338307159042841	.	.	0.26602	
2	47373807	47374049	EPCAM	0.983387433901897	-0.372149703749416	0.0446394715103396	0.979368000075943	-0.39741626324787	0.0519153387318451	.	.	0.98219	
2	47375233	47375300	EPCAM	0.959494361129323	-0.709758056659348	0.0570696429447061	0.956456596718083	-0.962235142441807	0.0452523519058136	.	.	0.22657	
2	47377013	47377078	EPCAM	0.981645289422522	-0.372092641657433	0.0493283352654314	0.978385483953766	-0.546229714306654	0.039570377590442	.	.	0.8682	
2	47378952	47379055	EPCAM	1.08200983224683	1.61746469082826	0.0507027032564366	1.07845316113753	1.94695917970025	0.0402952265026993	.	.	0.23521	
2	47379768	47379970	EPCAM	0.994763356021959	-0.109154619718939	0.0479745519843722	0.990866644514345	-0.177227054338504	0.0515347700143477	.	.	0.41313	
2	47385165	47385211	EPCAM	1.0602130561615	1.35778520825437	0.0443465253527948	1.05650158068026	1.47591634790088	0.0382823733612135	.	.	0.52859	
2	47386571	47386614	EPCAM	0.992927561873926	-0.0922674738924926	0.076651476709063	0.990251894249141	-0.162027022066159	0.06016345685153	.	.	0.048357	
2	47403191	47403403	MSH2	1.03658163062376	0.699887155931792	0.0522678982086137	1.03774164499634	0.640522513387862	0.0589232137941818	.	.	0.20849	
2	47408400	47408556	MSH2	0.978399474445114	-0.553936775280321	0.0389945685479265	0.977876304932313	-0.275254156462273	0.0803755167661533	.	.	0.61758	
2	47410093	47410373	MSH2	1.06353878775245	1.9017170393854	0.0334112733054062	1.06328400131057	0.883463431148654	0.0716317156764349	.	.	0.70928	
2	47412413	47412561	MSH2	0.955616383600033	-0.870563855400979	0.0509826087134347	0.955838678242274	-0.60181761301363	0.0733799091332435	.	.	0.99828	
2	47414268	47414419	MSH2	0.992992808698427	-0.188093902698554	0.0372536865950583	0.993001677545164	-0.101394131338996	0.0690209814159618	.	.	0.43083	
2	47416295	47416430	MSH2	1.05621137949316	1.18498545405395	0.0474363455693498	1.05582506560579	0.685905198786076	0.0813888941279137	.	.	0.62636	
2	47429741	47429942	MSH2	1.01935635818265	0.425792822168088	0.0454595690084345	1.0191944795064	0.246457872273744	0.0778813812248019	.	.	0.65054	
2	47445547	47445658	MSH2	0.928336524101763	-0.892434487932671	0.0803011054225907	0.929327343854441	-0.827933601555095	0.0853602946091512	.	.	1.5102e-05	
2	47463030	47463155	MSH2	0.976776917697026	-0.171447932172137	0.135452682390228	0.982978862792333	-0.151787401865089	0.112138010128108	.	LOW_QUALITY	1.6034e-08	
2	47466657	47466809	MSH2	1.03154730345053	0.235699650942488	0.133845354986252	1.03791147916443	0.344016148209694	0.110202615085747	.	LOW_QUALITY	6.9651e-08	
2	47470964	47471063	MSH2	0.950061151357247	-0.461053243363844	0.108314710636019	0.954940604911003	-0.526268212910234	0.0856205903826515	.	LOW_QUALITY	7.2717e-07	
2	47475024	47475271	MSH2	1.0192022648768	0.196244728561519	0.0978485639718782	1.02413584329182	0.315927830814728	0.0763966986687383	.	.	1.5619e-09	
2	47476366	47476572	MSH2	1.02673362056895	0.285778218672372	0.0935467394721082	1.03131078249167	0.428947614639545	0.072994420351269	.	.	6.179e-09	
2	47478271	47478520	MSH2	0.951546476314523	-0.499835226736377	0.0969389932795449	0.955558699823037	-0.554924900246085	0.0800852514588108	.	.	7.043e-08	
2	47480695	47480872	MSH2	0.99049378366387	-0.10144158443951	0.0937112367541751	0.995167717933282	-0.0678906500836464	0.0711774310713568	.	.	6.1692e-10	
2	47482778	47482950	MSH2	1.0299380379341	0.321970524175544	0.0929837848068839	1.03482769257468	0.527977532006974	0.0659643459491436	.	.	4.8156e-08	
2	47783233	47783494	MSH6	0.975751914345364	-0.123178913297561	0.196852570017895	0.975257275555348	-0.147451628610749	0.167802313733469	.	LOW_QUALITY	0.00076177	
2	47790926	47791124	MSH6	1.05677986073661	0.55487610749423	0.10232889823463	1.05491145267035	1.05317561330754	0.052138932934365	.	LOW_QUALITY	3.958e-08	
2	47795893	47796064	MSH6	0.996546519603365	-0.0309603539871681	0.111545249064846	0.994382863385944	-0.0739828717395622	0.0759248253275427	.	LOW_QUALITY	1.0927e-06	
2	47798610	47801156	MSH6	1.06001092098482	0.63472623341379	0.0945461489153445	1.0573234117458	1.1987372861622	0.0478198287544088	.	.	3.1763e-09	
2	47803419	47803686	MSH6	1.0696131215378	0.611427048846833	0.113853519678424	1.06762740115163	0.901060311290368	0.0750531349613956	.	LOW_QUALITY	2.4823e-06	
2	47804909	47805028	MSH6	1.03326716648502	0.291580382455072	0.114092608717059	1.03117063556979	0.383453172278122	0.0812892885579949	.	LOW_QUALITY	6.6124e-07	
2	47805617	47805708	MSH6	1.03772170684425	0.420135445327303	0.0897846331790991	1.03408788381387	0.703319661384253	0.0484671276596818	.	.	4.2091e-08	
2	47806203	47806359	MSH6	0.967489909365067	-0.343645711751598	0.0946035103107372	0.965264770674485	-0.75162830824971	0.0462133064232265	.	.	5.0641e-10	
2	47806451	47806652	MSH6	0.976524549251513	-0.557856727070205	0.0420815051774628	0.96534716414006	-0.313854930427128	0.110410360011806	.	.	0.30205	
2	47806778	47806861	MSH6	0.957402501899294	-0.776021931850192	0.0548921317199701	0.947256733378542	-0.50226879002766	0.105010041771765	.	.	0.66876	
3	10141847	10142188	VHL	1.04202879334649	0.245974832789176	0.170866234036666	1.04185523233217	0.282365906684384	0.148230474506104	.	LOW_QUALITY	1.7603e-06	
3	10146513	10146637	VHL	0.940478902625514	-1.28596347897848	0.0462852159858906	0.932758955094032	-1.02601355800783	0.065536214781145	.	.	0.68601	
3	10149786	10149966	VHL	1.0194493283296	0.562579735707932	0.0345716830790722	1.01089821042209	0.175549850522093	0.0620804312260961	.	.	0.14416	
3	36993547	36993664	MLH1	0.987582007471823	-0.174939947214403	0.0709843161948448	0.995196688912988	-0.0718821383993406	0.066822039438053	.	.	0.0048022	
3	36996618	36996710	MLH1	0.98168814831246	-0.178887793851001	0.102365014925461	0.992463021038483	-0.174296692126964	0.0432422375292503	.	LOW_QUALITY	9.5624e-08	
3	37000954	37001054	MLH1	0.954289903185841	-0.543024384871512	0.0841768769278658	0.963651560151983	-0.909758989991012	0.0399539221353292	.	.	1.1921e-07	
3	37004400	37004475	MLH1	0.966637172778534	-0.310675246993336	0.107388108786733	0.977223685422205	-0.425757528985873	0.0534959760595343	.	LOW_QUALITY	2.9697e-07	
3	37006990	37007064	MLH1	0.946375558361121	-0.713816861611356	0.0751235289088409	0.954783034969074	-0.909690418480775	0.0497058824764147	.	.	8.3082e-06	
3	37008813	37008906	MLH1	1.02208671505303	0.196797789013613	0.112230504030201	1.03403955336646	0.859413149065664	0.0396079038393374	.	LOW_QUALITY	3.6803e-09	
3	37011819	37011863	MLH1	1.04846865243457	0.448026744630126	0.108182498066241	1.06023745911986	1.23985344149555	0.0485843383611564	.	LOW_QUALITY	1.0261e-07	
3	37012010	37012100	MLH1	0.904233814138745	-0.777373579706528	0.123191974053721	0.91463314539926	-1.18054160930497	0.0723116016647642	.	LOW_QUALITY	2.9217e-05	
3	37014431	37014545	MLH1	1.00517618556532	0.0555479040769046	0.0931841741166811	1.01574062152517	0.444438180743304	0.035416897573568	.	.	9.6654e-09	
3	37017505	37017600	MLH1	0.961528975272811	-0.306885441583494	0.125359562606434	0.973474854533215	-0.546343050952576	0.0485503483947249	.	LOW_QUALITY	4.824e-09	
3	37020309	37020464	MLH1	1.02611714910823	0.297335462376861	0.0878373164756353	1.0366534978638	1.27071433762975	0.0288447975901248	.	.	1.1295e-09	
3	37025636	37026008	MLH1	0.988876775367526	-0.122193196751454	0.0910298194022912	0.998482006189752	-0.0275614831576022	0.0550766372610441	.	.	8.2738e-06	
3	37028783	37028933	MLH1	0.98426964839456	-0.173754256541818	0.0905321798643512	0.994420242431157	-0.150845679662405	0.0369898400890923	.	.	5.0181e-08	
3	37040185	37040295	MLH1	0.914738821180937	-0.754365531624787	0.113023693746219	0.925369372872162	-1.65922824551561	0.0449791204613003	.	LOW_QUALITY	1.223e-08	
3	37042267	37042332	MLH1	1.01965240815818	0.205197636297903	0.0957730727933377	1.03047054669694	0.756715400316495	0.0402668515589843	.	.	1.1964e-07	
3	37047518	37047684	MLH1	1.02908932173064	0.289357915049075	0.100530589341954	1.04046804711409	1.21273244304409	0.0333693118760088	.	LOW_QUALITY	5.3037e-09	
3	37048516	37048610	MLH1	1.05138883905894	0.509611945808502	0.100839157091216	1.0625597336861	1.21876902794238	0.0513302621348324	.	LOW_QUALITY	1.1253e-06	
3	37048903	37049018	MLH1	0.974588333578768	-0.215680790425167	0.117820721869289	0.985900331846246	-0.236670343128797	0.0595751371606408	.	LOW_QUALITY	9.8733e-07	
3	37050485	37050654	MLH1	0.959960949125289	-0.508113461838769	0.0787994294223518	0.968832228586153	-0.66645840622309	0.0467662664658683	.	.	4.9411e-06	
3	52402287	52402422	BAP1	0.96013156074686	-0.698864139542832	0.057047481759788	0.952660009393892	-0.920411391882506	0.0514335122572575	.	.	0.022399	
3	52402601	52402675	BAP1	0.976572342029916	-0.435493138846246	0.0537956993585505	0.969268853143767	-0.761069721670105	0.0403788851155404	.	.	0.38745	
3	52402778	52402872	BAP1	1.06966732159149	1.17481710402035	0.0593005680229581	1.06198197469234	1.47290604303951	0.0420814178781119	.	.	0.054588	
3	52403137	52403299	BAP1	1.04352262445281	0.730797025336969	0.059555010411742	1.03570541316135	0.754822608834549	0.0473030520594537	.	.	0.0070921	
3	52403415	52403895	BAP1	1.01221532623424	0.242496282105713	0.0503732516151246	1.00457933407868	0.120078251671211	0.0381362487789678	.	.	0.012643	
3	52404452	52404587	BAP1	0.915006865578312	-1.16447624146073	0.0729882941321942	0.908413017671643	-1.5314082664667	0.0598057254448996	.	.	0.48098	
3	52405109	52405295	BAP1	1.00408069298957	0.0797829992132018	0.0511474001956764	0.996541345434762	-0.0919230313747286	0.0376255494788762	.	.	0.14169	
3	52405764	52405913	BAP1	1.0857475696009	1.39238726448561	0.0615831326441915	1.07791295223601	1.72675898597549	0.0451209189405193	.	.	0.85787	
3	52406252	52406377	BAP1	1.02492751714292	0.527913114293126	0.0472189768884574	1.01713880321884	0.488346079418866	0.0350956093253308	.	.	0.17329	
3	52406828	52406908	BAP1	1.03759743433492	0.521482576548423	0.0720972013749091	1.03014361774798	0.515802842054932	0.0584401932100354	.	.	0.23508	
3	52407173	52407317	BAP1	0.982971343325327	-0.380326269411476	0.0447738114462175	0.97535557963329	-0.678427904585327	0.0363257764018021	.	.	0.67008	
3	52407398	52407461	BAP1	0.921874902949003	-1.33259646526309	0.0586262226318999	0.91437549343425	-1.43032918407942	0.0598634968221383	.	.	0.98238	
3	52407957	52408078	BAP1	1.08208175421781	1.55212430354017	0.0528834926626674	1.07348667579689	1.47163485874959	0.0499354003202443	.	.	0.7818	
3	52408473	52408607	BAP1	0.97277103494753	-0.527181830993302	0.0516500445418724	0.965053344316916	-0.706830707772281	0.0494413376481971	.	.	0.33419	
3	52409553	52409609	BAP1	1.01925406968593	0.36220117593338	0.0531584957898273	1.0116596599802	0.293136361887138	0.039775549867429	.	.	0.472	
3	52409713	52409744	BAP1	0.971588494404327	-0.31815925098498	0.0892996369199224	0.964741330070423	-0.455420846042106	0.0774199737144169	.	.	0.83862	
3	52409841	52409879	BAP1	0.882074625196179	-1.50380901211458	0.0784177870020876	0.875517286302247	-1.78799928089679	0.0696212325294208	.	.	0.42018	
5	112737876	112737937	APC	0.994320303135751	-0.0836709434519231	0.0678813531905747	1.01075674553037	0.163117652782672	0.065944705228828	.	.	0.64729	
5	112754890	112755026	APC	1.00881621193933	0.20401455633873	0.0432136417006138	1.02542091579938	0.606674820044822	0.0419020453123422	.	.	0.74932	
5	112766325	112766411	APC	0.931228046152364	-2.23812347334801	0.0307275066217684	0.946631383053372	-2.06541469956445	0.0258391774581066	.	.	0.76447	
5	112767188	112767391	APC	0.999059064708001	-0.0351393570781397	0.0267772483687279	1.01554752923642	0.690596891313081	0.0225131758222321	.	.	0.88105	
5	112775628	112775738	APC	0.983949544754382	-0.354690229439842	0.0452520366037881	1.00026756948132	0.00652244435141074	0.0410228845046514	.	.	0.75887	
5	112780789	112780904	APC	1.00821674353291	0.228638410158193	0.0359377216068874	1.02485443517097	0.75295496400187	0.0330091922614719	.	.	0.6274	
5	112792445	112792530	APC	0.978083589302361	-0.474343656420437	0.0462036550947631	0.994355242531034	-0.138894995411053	0.0406404669387875	.	.	0.41226	
5	112801278	112801384	APC	0.954140411843142	-1.26615687172092	0.0362195152758021	0.970019078227595	-1.02818962352187	0.0291589421703279	.	.	0.59939	
5	112815494	112815594	APC	1.02511467534616	0.499026775121339	0.0503273102731957	1.042061904777	0.886723287216804	0.0474352093639234	.	.	0.35001	
5	112818965	112819345	APC	1.02528429728766	0.620595726991485	0.0407419777287749	1.04207358650151	1.02161717708927	0.0411833193930622	.	.	0.050204	
5	112821895	112821992	APC	1.01680709446587	0.278196384925158	0.0604144962932906	1.03334546863028	0.532258119110315	0.0626490558491034	.	.	0.082573	
5	112827107	112827248	APC	0.997528112621008	-0.0314381823365194	0.0786269178202484	1.01448902625568	0.204005029512572	0.0710228874763375	.	.	0.40831	
5	112827928	112828007	APC	0.957961162329617	-0.856300254177661	0.0490935714024217	0.97384095128286	-0.576090738419473	0.0454078619436044	.	.	0.88077	
5	112828855	112828973	APC	0.94499266472627	-1.10876526678299	0.0496113441876929	0.960602791729825	-0.835596244830938	0.0471486181440964	.	.	0.086702	
5	112834950	112835166	APC	0.971663878832544	-0.664811212239791	0.0426228087700115	0.987621706991425	-0.293440755111237	0.0421832782017017	.	.	0.40711	
5	112837552	112844127	APC	0.996049117003796	-0.121159632509884	0.0326089054114783	1.01253412963573	0.452418153133949	0.0277047451542349	.	.	0.94904	
7	5973398	5973543	PMS2	1.1457103663106	1.58656351806043	0.091840234980779	1.07759839944224	0.93686739844076	0.0828275160085483	.	.	0.98252	
7	5977587	5977758	PMS2	1.15273160442927	0.732508408009017	0.20850491647516	1.08976426760676	0.51515945468677	0.17424559869787	.	LOW_QUALITY	0.00026468	
7	5978595	5978697	PMS2	1.18052029353971	0.808870092718654	0.223175878505998	1.11634512532459	0.611232670790123	0.190345069700205	.	LOW_QUALITY	0.0021397	
7	5982823	5982992	PMS2	1.27562005357496	7.51987938883768	0.0366521907231755	1.19848168726788	4.56916539002679	0.0434393746615321	.	.	0.84331	
