CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
1	17018880	17018959	SDHB	1681.24	1676.51599804687	1676.51599804687	1578.587375	1.0028177494033	1.0028177494033	1.06502815531513
1	17022607	17022731	SDHB	1025.14	1676.51599804687	1676.51599804687	1578.587375	0.611470454916195	0.611470454916195	0.649403394601455
1	17023972	17024075	SDHB	1882.88	1676.51599804687	1676.51599804687	1578.587375	1.12309098284391	1.12309098284391	1.19276261157226
1	17027748	17027866	SDHB	2297.05	1676.51599804687	1676.51599804687	1578.587375	1.37013306325501	1.37013306325501	1.45513009693239
1	17028599	17028737	SDHB	2277.09	1676.51599804687	1676.51599804687	1578.587375	1.35822742082556	1.35822742082556	1.44248588077046
1	17033059	17033146	SDHB	1386.5	1676.51599804687	1676.51599804687	1578.587375	0.827012686795271	0.827012686795271	0.878316919264605
1	17044760	17044889	SDHB	893.269	1676.51599804687	1676.51599804687	1578.587375	0.532812690747151	0.532812690747151	0.565866048434601
1	17053947	17054020	SDHB	1185.53	1676.51599804687	1676.51599804687	1578.587375	0.707139091652649	0.707139091652649	0.7510068931091
1	45329305	45329438	MUTYH	1741.66	1676.51599804687	1676.51599804687	2367.31425	1.03885677323033	1.03885677323033	0.735711365738621
1	45330515	45330558	MUTYH	1992.82	1676.51599804687	1676.51599804687	2367.31425	1.18866745221735	1.18866745221735	0.841806278993167
1	45331181	45331335	MUTYH	4457.27	1676.51599804687	1676.51599804687	2367.31425	2.65865044246084	2.65865044246084	1.88283832617491
1	45331419	45331557	MUTYH	798.568	1676.51599804687	1676.51599804687	2367.31425	0.476325904990065	0.476325904990065	0.33733079585864
1	45331660	45331850	MUTYH	1565.95	1676.51599804687	1676.51599804687	2367.31425	0.934050138396721	0.934050138396721	0.661488013262287
1	45332022	45332087	MUTYH	1958.56	1676.51599804687	1676.51599804687	2367.31425	1.16823221626379	1.16823221626379	0.827334182607991
1	45332165	45332311	MUTYH	2078.56	1676.51599804687	1676.51599804687	2367.31425	1.23980922485768	1.23980922485768	0.878024537722442
1	45332390	45332489	MUTYH	1687.14	1676.51599804687	1676.51599804687	2367.31425	1.00633695232584	1.00633695232584	0.712681047731623
1	45332573	45332688	MUTYH	2580.53	1676.51599804687	1676.51599804687	2367.31425	1.53922181655665	1.53922181655665	1.09006651736245
1	45332762	45332835	MUTYH	3217.5	1676.51599804687	1676.51599804687	2367.31425	1.91915854292375	1.91915854292375	1.35913514650621
1	45332917	45332960	MUTYH	2527.14	1676.51599804687	1676.51599804687	2367.31425	1.50737601248309	1.50737601248309	1.06751353353278
1	45333096	45333171	MUTYH	2320.79	1676.51599804687	1676.51599804687	2367.31425	1.38429338145517	1.38429338145517	0.980347243717221
1	45333284	45333325	MUTYH	3904.14	1676.51599804687	1676.51599804687	2367.31425	2.32872218609801	2.32872218609801	1.6491853584711
1	45333412	45333604	MUTYH	3014.63	1676.51599804687	1676.51599804687	2367.31425	1.79815164514506	1.79815164514506	1.27343887698898
1	45334390	45334512	MUTYH	2357.3	1676.51599804687	1676.51599804687	2367.31425	1.40607068631986	1.40607068631986	0.995769784260793
