CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
1	17018880	17018959	SDHB	1040.44	1192.93178320312	1192.93178320312	878.380625	0.872170575593458	0.872170575593458	1.18449789349577
1	17022607	17022731	SDHB	487.08	1192.93178320312	1192.93178320312	878.380625	0.408304990158069	0.408304990158069	0.554520427861213
1	17023972	17024075	SDHB	1160.71	1192.93178320312	1192.93178320312	878.380625	0.972989416782403	0.972989416782403	1.32142031252112
1	17027748	17027866	SDHB	1027.6	1192.93178320312	1192.93178320312	878.380625	0.861407177232553	0.861407177232553	1.16988008472978
1	17028599	17028737	SDHB	1294.29	1192.93178320312	1192.93178320312	878.380625	1.08496564365543	1.08496564365543	1.47349561586698
1	17033059	17033146	SDHB	756.875	1192.93178320312	1192.93178320312	878.380625	0.634466287726634	0.634466287726634	0.861670873034113
1	17044760	17044889	SDHB	707.023	1192.93178320312	1192.93178320312	878.380625	0.59267680680079	0.59267680680079	0.804916433579122
1	17053947	17054020	SDHB	553.027	1192.93178320312	1192.93178320312	878.380625	0.463586441225562	0.463586441225562	0.62959835891189
1	45329305	45329438	MUTYH	721.948	1192.93178320312	1192.93178320312	970.2833125	0.605187999988991	0.605187999988991	0.744058967828533
1	45330515	45330558	MUTYH	843.977	1192.93178320312	1192.93178320312	970.2833125	0.707481359691708	0.707481359691708	0.86982532743497
1	45331181	45331335	MUTYH	1774.55	1192.93178320312	1192.93178320312	970.2833125	1.4875536262729	1.4875536262729	1.82889881454083
1	45331419	45331557	MUTYH	446.532	1192.93178320312	1192.93178320312	970.2833125	0.37431478168938	0.37431478168938	0.460207852951197
1	45331660	45331850	MUTYH	604.743	1192.93178320312	1192.93178320312	970.2833125	0.506938459109718	0.506938459109718	0.623264351977609
1	45332022	45332087	MUTYH	726.924	1192.93178320312	1192.93178320312	970.2833125	0.609359235989292	0.609359235989292	0.749187366859924
1	45332165	45332311	MUTYH	877.476	1192.93178320312	1192.93178320312	970.2833125	0.735562596583605	0.735562596583605	0.904350295110326
1	45332390	45332489	MUTYH	681.54	1192.93178320312	1192.93178320312	970.2833125	0.571315149446355	0.571315149446355	0.70241339948841
1	45332573	45332688	MUTYH	1087.12	1192.93178320312	1192.93178320312	970.2833125	0.91130106122329	0.91130106122329	1.12041502311213
1	45332762	45332835	MUTYH	1371.12	1192.93178320312	1192.93178320312	970.2833125	1.14936999693178	1.14936999693178	1.41311303856934
1	45332917	45332960	MUTYH	972.818	1192.93178320312	1192.93178320312	970.2833125	0.815485020767826	0.815485020767826	1.00261231690512
