CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
1	17018880	17018959	SDHB	1003.6	1073.45910693877	1078.33006944818	823.437375	0.934921501445925	0.930698334799823	1.21879335389652
1	17022607	17022731	SDHB	452.016	1073.45910693877	1078.33006944818	823.437375	0.421083576522101	0.419181485156314	0.548937920142379
1	17023972	17024075	SDHB	1005.01	1073.45910693877	1078.33006944818	823.437375	0.93623501212452	0.932005912173346	1.22050568812231
1	17027748	17027866	SDHB	959.924	1073.45910693877	1078.33006944818	823.437375	0.894234343716598	0.890194966455147	1.16575228322615
1	17028599	17028737	SDHB	1250.01	1073.45910693877	1078.33006944818	823.437375	1.16446913712876	1.15920907282097	1.51803894011976
1	17033059	17033146	SDHB	728.784	1073.45910693877	1078.33006944818	823.437375	0.678911749212601	0.675845013181301	0.885050912341695
1	17044760	17044889	SDHB	631.277	1073.45910693877	1078.33006944818	823.437375	0.588077362164487	0.585420937323065	0.766636321311017
1	17053947	17054020	SDHB	556.878	1073.45910693877	1078.33006944818	823.437375	0.518769645159629	0.516426292633176	0.676284580840164
1	45329305	45329438	MUTYH	656.239	1073.45910693877	1078.33006944818	875.19575	0.611331159014918	0.60856969363362	0.749819683196588
1	45330515	45330558	MUTYH	841.273	1073.45910693877	1078.33006944818	875.19575	0.783702885896689	0.7801627941531	0.961239814064453
1	45331181	45331335	MUTYH	1632.25	1073.45910693877	1078.33006944818	875.19575	1.52055163484965	1.51368309782484	1.8650113417484
1	45331419	45331557	MUTYH	391.266	1073.45910693877	1078.33006944818	875.19575	0.364490829199623	0.362844374914097	0.447061128896021
1	45331660	45331850	MUTYH	536.853	1073.45910693877	1078.33006944818	875.19575	0.500114998819997	0.497855911849631	0.613409057345171
1	45332022	45332087	MUTYH	657.591	1073.45910693877	1078.33006944818	875.19575	0.612590638757799	0.609823484136459	0.751364480460514
1	45332165	45332311	MUTYH	760.592	1073.45910693877	1078.33006944818	875.19575	0.708543059613151	0.705342474952239	0.869053580299036
1	45332390	45332489	MUTYH	622.85	1073.45910693877	1078.33006944818	875.19575	0.580227039832198	0.577606075956626	0.71166936082585
1	45332573	45332688	MUTYH	995.569	1073.45910693877	1078.33006944818	875.19575	0.927440079985071	0.923250707929778	1.13753865920853
1	45332762	45332835	MUTYH	1218.05	1073.45910693877	1078.33006944818	875.19575	1.13469622841392	1.12957065235445	1.39174578944196
1	45332917	45332960	MUTYH	856.886	1073.45910693877	1078.33006944818	875.19575	0.798247454850531	0.79464166332531	0.979079251698834
1	45333096	45333171	MUTYH	781.513	1073.45910693877	1078.33006944818	875.19575	0.728032390752799	0.724743770151867	0.892957946836465
1	45333284	45333325	MUTYH	1370.74	1073.45910693877	1078.33006944818	875.19575	1.2769373245237	1.27116922622908	1.56620961653436
1	45333412	45333604	MUTYH	1010.2	1073.45910693877	1078.33006944818	875.19575	0.941069849303182	0.936818909739718	1.15425606214381
1	45334390	45334512	MUTYH	924.707	1073.45910693877	1078.33006944818	875.19575	0.861427318490989	0.85753613499177	1.05657162983253
1	45340218	45340255	MUTYH	746.553	1073.45910693877	1078.33006944818	875.19575	0.69546477846648	0.69232327016721	0.853012597467481
1	161314405	161314426	SDHC	865.591	1073.45910693877	1078.33006944818	1111.0775	0.80635675304711	0.802714330727096	0.779055466427859
1	161323613	161323671	SDHC	901.305	1073.45910693877	1078.33006944818	1111.0775	0.839626767497727	0.835834060030644	0.811199038770923
1	161328395	161328498	SDHC	663.279	1073.45910693877	1078.33006944818	1111.0775	0.617889396729326	0.615098306902842	0.596969158317039
1	161340593	161340656	SDHC	1155	1073.45910693877	1078.33006944818	1111.0775	1.07596087501997	1.07110061448166	1.03953144582624
1	161356676	161356841	SDHC	1926.81	1073.45910693877	1078.33006944818	1111.0775	1.79495426285474	1.78684621211204	1.73418145898913
1	161362328	161362434	SDHC	1154.48	1073.45910693877	1078.33006944818	1111.0775	1.07547645973425	1.07061838736518	1.03906343166881
1	193122200	193122332	CDC73	1073.03	1073.45910693877	1078.33006944818	1109.17194117647	0.999600257768554	0.995084928447842	0.967415384545217
1	193125111	193125218	CDC73	770.963	1073.45910693877	1078.33006944818	1109.17194117647	0.718204349859759	0.714960123846429	0.695079790047934
1	193130173	193130244	CDC73	1099.17	1073.45910693877	1078.33006944818	1109.17194117647	1.02395144155472	1.01932611464918	0.990982515149219
1	193135390	193135454	CDC73	1299.52	1073.45910693877	1078.33006944818	1109.17194117647	1.21059106173676	1.20512265846858	1.17161276061639
1	193135536	193135590	CDC73	1356.09	1073.45910693877	1078.33006944818	1109.17194117647	1.26328985541631	1.2575834045822	1.22261477202681
1	193138084	193138174	CDC73	730.714	1073.45910693877	1078.33006944818	1109.17194117647	0.68070967517692	0.677634817671301	0.658792359302698
1	193141849	193142067	CDC73	1517.04	1073.45910693877	1078.33006944818	1109.17194117647	1.41322570202623	1.40684197073009	1.36772302262796
1	193147866	193147966	CDC73	979.762	1073.45910693877	1078.33006944818	1109.17194117647	0.912714786866941	0.908591930948729	0.883327429794871
1	193150303	193150383	CDC73	948.975	1073.45910693877	1078.33006944818	1109.17194117647	0.884034607248552	0.880041303573796	0.855570687258322
1	193152379	193152445	CDC73	995.985	1073.45910693877	1078.33006944818	1109.17194117647	0.92782761221365	0.923636489622959	0.897953656259627
1	193203794	193203853	CDC73	1136.92	1073.45910693877	1078.33006944818	1109.17194117647	1.05911812816252	1.05433394858571	1.02501691378354
1	193212064	193212101	CDC73	1402.24	1073.45910693877	1078.33006944818	1109.17194117647	1.30628171202425	1.30038106116949	1.26422238784068
1	193212389	193212478	CDC73	1417.27	1073.45910693877	1078.33006944818	1109.17194117647	1.32028317691736	1.31431927955535	1.27777303715124
1	193232992	193233155	CDC73	1160.53	1073.45910693877	1078.33006944818	1109.17194117647	1.08111244527007	1.07622891439342	1.04630306349893
1	193236255	193236357	CDC73	1316.62	1073.45910693877	1078.33006944818	1109.17194117647	1.22652087209419	1.22098051172194	1.18702966701763
1	193249729	193249872	CDC73	1078.35	1073.45910693877	1078.33006944818	1109.17194117647	1.00455619876865	1.00001848279333	0.972211755425603
1	193250675	193250713	CDC73	572.744	1073.45910693877	1078.33006944818	1109.17194117647	0.533549900781332	0.531139783844749	0.516370797653342
1	241497827	241497971	FH	1316.97	1073.45910693877	1078.33006944818	1465.256	1.2268469208442	1.22130508766573	0.898798571717161
1	241500436	241500591	FH	1385.34	1073.45910693877	1078.33006944818	1465.256	1.29053821523824	1.284708679884	0.945459360002621
1	241502442	241502571	FH	1509.24	1073.45910693877	1078.33006944818	1465.256	1.40595947274038	1.39960856398295	1.03001796273143
1	241504041	241504246	FH	2010.21	1073.45910693877	1078.33006944818	1465.256	1.8726470221419	1.86418802271617	1.3719172622395
1	241506002	241506169	FH	1746.78	1073.45910693877	1078.33006944818	1465.256	1.6272441015302	1.61989362022881	1.19213297881053
1	241508602	241508786	FH	1214.6	1073.45910693877	1078.33006944818	1465.256	1.13148231930672	1.12637126090859	0.828933647089655
1	241511966	241512144	FH	1495.08	1073.45910693877	1078.33006944818	1465.256	1.39276847188299	1.38647714865735	1.02035412241956
1	241513602	241513714	FH	1092.19	1073.45910693877	1078.33006944818	1465.256	1.01744909791174	1.01285314297033	0.745391931512309
1	241517181	241517317	FH	1111.64	1073.45910693877	1078.33006944818	1465.256	1.03556809273351	1.03089029184623	0.758666062449156
1	241519590	241519723	FH	1770.51	1073.45910693877	1078.33006944818	1465.256	1.64935020678061	1.64189986921725	1.20832810102808
2	29193223	29193923	ALK	1130.23	1073.45910693877	1078.33006944818	1027.67365517241	1.05288593919811	1.04812991126027	1.09979466176972
2	29196769	29196861	ALK	866.624	1073.45910693877	1078.33006944818	1027.67365517241	0.807319062643556	0.803672293441174	0.843287161871057
2	29197541	29197677	ALK	2035.93	1073.45910693877	1078.33006944818	1027.67365517241	1.89660694742806	1.88803971778498	1.98110556766042
2	29207170	29207273	ALK	521.106	1073.45910693877	1078.33006944818	1027.67365517241	0.485445599773296	0.483252776458944	0.507073424892432
2	29209785	29209879	ALK	679.442	1073.45910693877	1078.33006944818	1027.67365517241	0.632946328004605	0.630087223986709	0.661145682367433
2	29213983	29214082	ALK	1205.51	1073.45910693877	1078.33006944818	1027.67365517241	1.12301436748513	1.11794155996865	1.17304748830771
2	29220705	29220836	ALK	1173.08	1073.45910693877	1078.33006944818	1027.67365517241	1.09280362187743	1.08786728037762	1.14149077783179
2	29222343	29222409	ALK	1520.72	1073.45910693877	1078.33006944818	1027.67365517241	1.41665387174058	1.41025465493901	1.47976937264668
2	29222516	29222608	ALK	395.495	1073.45910693877	1078.33006944818	1027.67365517241	0.368430429667553	0.366766179674827	0.38484493400159
