0:1:4424	0.6869	0	0	0	0	0.6869	0	0	0
0:3:3	0.693	0	2	0	0	0.07988	0.6131	0.1263	2e-06
0:3:13	0.7831	1	0	0	0	0.3139	0.4691	5e-06	1e-06
0:3:458	0.6184	1	0	0	0	0.1056	0.2352	7e-06	0.2776
0:6:3607	0.5392	0	0	0	0	0.5392	0	0	0
0:9:58	0.5126	1	0	0	0	0.2347	0.2778	5e-06	1e-06
0:9:62	0.5075	0	0	0	0	0.5075	0	0	0
0:9:64	0.9197	0	0	0	0	0.9197	0	0	0
0:5:5	1.731	0	1	0	1	0.07769	0.1967	0.03506	1.457
0:10:3787	0.7177	0	0	0	0	0.7177	0	0	0
0:9:69	1.022	1	0	0	0	0.2354	0.3036	4e-06	0.4834
0:10:5080	0.5742	0	0	0	0	0.5742	0	0	0
0:13:13	0.6749	0	2	0	0	0.2251	0.4497	0.05054	2e-06
0:10:5085	0.8701	1	0	1	0	0.4613	0.4083	2e-06	0.000404
0:13:2082	0.505	0	0	0	0	0.505	0	0	0
0:16:17	0.6015	0	0	0	0	0.6015	0	0	0
0:10:10	2.005	1	4	0	2	0.2741	1.73	1.8e-05	0.000783
0:16:2252	0.5017	0	0	0	0	0.5017	0	0	0
0:17:26	0.5624	0	0	0	0	0.5624	0	0	0
0:17:28	0.5728	0	0	0	0	0.5728	0	0	0
0:17:33	0.6344	0	0	0	0	0.6344	0	0	0
0:17:37	0.5821	0	0	0	0	0.5821	0	0	0
0:17:103	0.6332	0	0	0	0	0.6332	0	0	0
0:17:78	0.9085	0	0	0	0	0.9085	0	0	0
0:17:17	1.134	0	2	0	0	0.3776	0.756	0.0648	2e-06
0:16:3164	1.551	1	0	0	0	0.4811	0.3474	5e-06	0.722
0:17:207	0.5345	0	0	0	0	0.5345	0	0	0
0:17:64	1.105	0	0	0	0	1.105	0	0	0
0:13:3767	2.737	1	0	1	0	0.2742	0.2444	4e-06	2.218
0:17:271	0.5417	0	0	0	0	0.5417	0	0	0
0:17:154	0.9862	0	0	0	0	0.9862	0	0	0
0:17:520	0.5224	0	0	0	0	0.5224	0	0	0
0:17:463	0.6135	0	0	0	0	0.6135	0	0	0
0:17:480	0.5697	0	0	0	0	0.5697	0	0	0
0:17:286	0.7183	0	0	0	0	0.7183	0	0	0
0:17:549	0.5125	0	0	0	0	0.5125	0	0	0
