#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-05-02T15:47:20.506686Z
getAlignmentStats_generateStats_000		complete	0	2021-05-02T15:47:35.422432Z
getAlignmentStats_generateStats_001		complete	0	2021-05-02T15:47:33.962688Z
getAlignmentStats_generateStats_002		complete	0	2021-05-02T15:47:33.632568Z
getAlignmentStats_generateStats_003		complete	0	2021-05-02T15:47:34.434559Z
getAlignmentStats_generateStats_004		complete	0	2021-05-02T15:47:34.348278Z
getAlignmentStats_generateStats_005		complete	0	2021-05-02T15:47:35.476322Z
getAlignmentStats_mergeStats		complete	0	2021-05-02T15:47:35.587032Z
getAlignmentStats_removeTmpDir		complete	0	2021-05-02T15:47:35.741556Z
summarizeStats		complete	0	2021-05-02T15:47:35.736004Z
makeGraphTmpDir		complete	0	2021-05-02T15:47:35.724231Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-05-02T15:48:01.315487Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-05-02T15:47:42.036682Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-05-02T15:47:56.117740Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-05-02T15:48:10.131779Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-05-02T15:48:10.952087Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-05-02T15:47:55.138921Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-05-02T15:48:02.487850Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-05-02T15:47:59.995378Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-05-02T15:48:07.798013Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-05-02T15:47:59.617758Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-05-02T15:48:01.410978Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-05-02T15:47:36.561621Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-05-02T15:47:53.345160Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-05-02T15:47:54.052454Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-05-02T15:48:08.718383Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-05-02T15:47:55.146063Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-05-02T15:47:43.152117Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-05-02T15:47:59.925709Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-05-02T15:48:02.046375Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-05-02T15:48:05.569018Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-05-02T15:48:05.185934Z
makeLocusGraph_chromId_001_1_KI270706v1_random_0000		complete	0	2021-05-02T15:48:00.821058Z
makeLocusGraph_chromId_002_1_KI270707v1_random_0000_to_chromId_003_1_KI270708v1_random_0000		complete	0	2021-05-02T15:47:59.171306Z
makeLocusGraph_chromId_004_1_KI270709v1_random_0000_to_chromId_006_1_KI270711v1_random_0000		complete	0	2021-05-02T15:48:12.360526Z
makeLocusGraph_chromId_007_1_KI270712v1_random_0000		complete	0	2021-05-02T15:48:02.644601Z
makeLocusGraph_chromId_008_1_KI270713v1_random_0000_to_chromId_009_1_KI270714v1_random_0000		complete	0	2021-05-02T15:47:46.055308Z
makeLocusGraph_chromId_010_1_GL383518v1_alt_0000		complete	0	2021-05-02T15:47:52.112229Z
makeLocusGraph_chromId_011_1_GL383519v1_alt_0000		complete	0	2021-05-02T15:47:57.863900Z
