#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-05-02T16:15:47.365712Z
getAlignmentStats_generateStats_000		complete	0	2021-05-02T16:16:08.138886Z
getAlignmentStats_generateStats_001		complete	0	2021-05-02T16:16:06.974514Z
getAlignmentStats_generateStats_002		complete	0	2021-05-02T16:16:05.705886Z
getAlignmentStats_generateStats_003		complete	0	2021-05-02T16:16:05.058274Z
getAlignmentStats_generateStats_004		complete	0	2021-05-02T16:16:04.924716Z
getAlignmentStats_generateStats_005		complete	0	2021-05-02T16:16:07.106864Z
getAlignmentStats_mergeStats		complete	0	2021-05-02T16:16:08.248784Z
getAlignmentStats_removeTmpDir		complete	0	2021-05-02T16:16:08.343000Z
summarizeStats		complete	0	2021-05-02T16:16:08.390158Z
makeGraphTmpDir		complete	0	2021-05-02T16:16:08.384164Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-05-02T16:16:22.959698Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-05-02T16:16:27.496918Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-05-02T16:16:25.106771Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-05-02T16:16:34.026424Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-05-02T16:16:42.606245Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-05-02T16:16:30.621601Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-05-02T16:16:22.737711Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-05-02T16:16:31.205731Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-05-02T16:16:41.787304Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-05-02T16:16:31.862059Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-05-02T16:16:43.322866Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-05-02T16:16:30.101357Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-05-02T16:16:43.309937Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-05-02T16:16:24.238911Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-05-02T16:16:09.249064Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-05-02T16:16:41.240534Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-05-02T16:16:16.104655Z
