#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-04-26T12:41:20.112459Z
getAlignmentStats_generateStats_000		complete	0	2021-04-26T12:41:37.574182Z
getAlignmentStats_generateStats_001		complete	0	2021-04-26T12:41:39.061063Z
getAlignmentStats_generateStats_002		complete	0	2021-04-26T12:41:38.047775Z
getAlignmentStats_generateStats_003		complete	0	2021-04-26T12:41:30.199649Z
getAlignmentStats_generateStats_004		complete	0	2021-04-26T12:41:37.643676Z
getAlignmentStats_generateStats_005		complete	0	2021-04-26T12:41:40.374265Z
getAlignmentStats_mergeStats		complete	0	2021-04-26T12:41:40.503460Z
getAlignmentStats_removeTmpDir		complete	0	2021-04-26T12:41:40.598005Z
summarizeStats		complete	0	2021-04-26T12:41:40.601735Z
makeGraphTmpDir		complete	0	2021-04-26T12:41:40.594221Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-04-26T12:42:07.344832Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-04-26T12:41:42.662370Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-04-26T12:41:48.135232Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-04-26T12:42:14.443613Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-04-26T12:41:58.955289Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-04-26T12:41:57.833787Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-04-26T12:42:05.163703Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-04-26T12:41:58.057945Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-04-26T12:41:43.175393Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-04-26T12:41:43.918433Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-04-26T12:42:05.116943Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-04-26T12:42:08.510389Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-04-26T12:41:42.165898Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-04-26T12:42:08.935986Z
