#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-05-02T16:08:07.461859Z
getAlignmentStats_generateStats_000		complete	0	2021-05-02T16:08:26.106473Z
getAlignmentStats_generateStats_001		complete	0	2021-05-02T16:08:27.126698Z
getAlignmentStats_generateStats_002		complete	0	2021-05-02T16:08:24.380121Z
getAlignmentStats_generateStats_003		complete	0	2021-05-02T16:08:26.170172Z
getAlignmentStats_generateStats_004		complete	0	2021-05-02T16:08:18.217662Z
getAlignmentStats_generateStats_005		complete	0	2021-05-02T16:08:26.537949Z
getAlignmentStats_mergeStats		complete	0	2021-05-02T16:08:27.221870Z
getAlignmentStats_removeTmpDir		complete	0	2021-05-02T16:08:27.331073Z
summarizeStats		complete	0	2021-05-02T16:08:27.339143Z
makeGraphTmpDir		complete	0	2021-05-02T16:08:27.320779Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-05-02T16:09:05.059167Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-05-02T16:08:45.585823Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-05-02T16:08:39.903279Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-05-02T16:09:02.791521Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-05-02T16:08:50.410312Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-05-02T16:08:43.500315Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-05-02T16:09:06.103535Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-05-02T16:08:47.999240Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-05-02T16:08:30.741651Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-05-02T16:08:45.014693Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-05-02T16:08:51.433027Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-05-02T16:08:47.981329Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-05-02T16:09:00.838276Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-05-02T16:08:44.572856Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-05-02T16:08:43.084354Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-05-02T16:08:51.438090Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-05-02T16:08:47.843994Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-05-02T16:08:50.775953Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-05-02T16:08:52.772015Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-05-02T16:08:55.309946Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-05-02T16:08:31.592031Z
makeLocusGraph_chromId_001_1_KI270706v1_random_0000		complete	0	2021-05-02T16:08:35.399245Z
makeLocusGraph_chromId_002_1_KI270707v1_random_0000_to_chromId_003_1_KI270708v1_random_0000		complete	0	2021-05-02T16:08:59.314229Z
makeLocusGraph_chromId_004_1_KI270709v1_random_0000_to_chromId_006_1_KI270711v1_random_0000		complete	0	2021-05-02T16:09:04.622630Z
makeLocusGraph_chromId_007_1_KI270712v1_random_0000		complete	0	2021-05-02T16:08:29.745197Z
makeLocusGraph_chromId_008_1_KI270713v1_random_0000_to_chromId_009_1_KI270714v1_random_0000		complete	0	2021-05-02T16:08:36.075855Z
makeLocusGraph_chromId_010_1_GL383518v1_alt_0000		complete	0	2021-05-02T16:08:49.802694Z
makeLocusGraph_chromId_011_1_GL383519v1_alt_0000		complete	0	2021-05-02T16:08:29.691100Z
makeLocusGraph_chromId_012_1_GL383520v2_alt_0000		complete	0	2021-05-02T16:08:44.441393Z
makeLocusGraph_chromId_013_1_KI270759v1_alt_0000		complete	0	2021-05-02T16:08:34.564870Z
makeLocusGraph_chromId_014_1_KI270760v1_alt_0000		complete	0	2021-05-02T16:08:50.432572Z
makeLocusGraph_chromId_015_1_KI270761v1_alt_0000		complete	0	2021-05-02T16:08:53.155419Z
makeLocusGraph_chromId_016_1_KI270762v1_alt_0000		complete	0	2021-05-02T16:08:55.233000Z
makeLocusGraph_chromId_017_1_KI270763v1_alt_0000		complete	0	2021-05-02T16:08:57.458049Z
makeLocusGraph_chromId_018_1_KI270764v1_alt_0000		complete	0	2021-05-02T16:08:38.499313Z
makeLocusGraph_chromId_019_1_KI270765v1_alt_0000		complete	0	2021-05-02T16:09:03.281384Z
makeLocusGraph_chromId_020_1_KI270766v1_alt_0000		complete	0	2021-05-02T16:09:05.454485Z
makeLocusGraph_chromId_021_1_KI270892v1_alt_0000		complete	0	2021-05-02T16:08:28.619532Z
makeLocusGraph_chromId_022_2_0000		complete	0	2021-05-02T16:09:03.234964Z
makeLocusGraph_chromId_022_2_0001		complete	0	2021-05-02T16:09:03.108142Z
makeLocusGraph_chromId_022_2_0002		complete	0	2021-05-02T16:09:01.555420Z
makeLocusGraph_chromId_022_2_0003		complete	0	2021-05-02T16:08:44.737483Z
makeLocusGraph_chromId_022_2_0004		complete	0	2021-05-02T16:08:35.588572Z
makeLocusGraph_chromId_022_2_0005		complete	0	2021-05-02T16:08:51.120545Z
makeLocusGraph_chromId_022_2_0006		complete	0	2021-05-02T16:08:52.743463Z
makeLocusGraph_chromId_022_2_0007		complete	0	2021-05-02T16:08:55.766301Z
makeLocusGraph_chromId_022_2_0008		complete	0	2021-05-02T16:08:57.831822Z
makeLocusGraph_chromId_022_2_0009		complete	0	2021-05-02T16:08:59.174721Z
makeLocusGraph_chromId_022_2_0010		complete	0	2021-05-02T16:08:40.969121Z
makeLocusGraph_chromId_022_2_0011		complete	0	2021-05-02T16:08:54.944341Z
makeLocusGraph_chromId_022_2_0012		complete	0	2021-05-02T16:08:55.382995Z
makeLocusGraph_chromId_022_2_0013		complete	0	2021-05-02T16:09:02.693047Z
makeLocusGraph_chromId_022_2_0014		complete	0	2021-05-02T16:08:53.699308Z
makeLocusGraph_chromId_022_2_0015		complete	0	2021-05-02T16:09:05.942792Z
makeLocusGraph_chromId_022_2_0016		complete	0	2021-05-02T16:08:41.256639Z
makeLocusGraph_chromId_022_2_0017		complete	0	2021-05-02T16:08:53.913067Z
makeLocusGraph_chromId_022_2_0018		complete	0	2021-05-02T16:09:05.937391Z
makeLocusGraph_chromId_022_2_0019		complete	0	2021-05-02T16:09:01.988324Z
makeLocusGraph_chromId_022_2_0020		complete	0	2021-05-02T16:08:47.236450Z
makeLocusGraph_chromId_023_2_KI270715v1_random_0000		complete	0	2021-05-02T16:08:58.896533Z
makeLocusGraph_chromId_024_2_KI270716v1_random_0000		complete	0	2021-05-02T16:08:37.491901Z
makeLocusGraph_chromId_025_2_GL383521v1_alt_0000		complete	0	2021-05-02T16:08:33.915115Z
makeLocusGraph_chromId_026_2_GL383522v1_alt_0000		complete	0	2021-05-02T16:08:51.821488Z
makeLocusGraph_chromId_027_2_GL582966v2_alt_0000		complete	0	2021-05-02T16:08:41.420110Z
makeLocusGraph_chromId_028_2_KI270767v1_alt_0000		complete	0	2021-05-02T16:08:52.038017Z
makeLocusGraph_chromId_029_2_KI270768v1_alt_0000		complete	0	2021-05-02T16:08:44.266390Z
makeLocusGraph_chromId_030_2_KI270769v1_alt_0000		complete	0	2021-05-02T16:08:30.515742Z
makeLocusGraph_chromId_031_2_KI270770v1_alt_0000		complete	0	2021-05-02T16:08:44.309893Z
makeLocusGraph_chromId_032_2_KI270771v1_alt_0000		complete	0	2021-05-02T16:09:02.321152Z
makeLocusGraph_chromId_033_2_KI270772v1_alt_0000		complete	0	2021-05-02T16:08:53.409169Z
makeLocusGraph_chromId_034_2_KI270773v1_alt_0000		complete	0	2021-05-02T16:08:46.009663Z
makeLocusGraph_chromId_035_2_KI270774v1_alt_0000		complete	0	2021-05-02T16:08:39.872279Z
makeLocusGraph_chromId_036_2_KI270775v1_alt_0000		complete	0	2021-05-02T16:09:04.998284Z
makeLocusGraph_chromId_037_2_KI270776v1_alt_0000		complete	0	2021-05-02T16:08:59.260003Z
makeLocusGraph_chromId_038_2_KI270893v1_alt_0000		complete	0	2021-05-02T16:08:41.338613Z
makeLocusGraph_chromId_039_2_KI270894v1_alt_0000		complete	0	2021-05-02T16:08:28.151093Z
makeLocusGraph_chromId_040_3_0000		complete	0	2021-05-02T16:08:29.896294Z
makeLocusGraph_chromId_040_3_0001		complete	0	2021-05-02T16:09:01.683165Z
makeLocusGraph_chromId_040_3_0002		complete	0	2021-05-02T16:08:41.986883Z
makeLocusGraph_chromId_040_3_0003		complete	0	2021-05-02T16:08:59.268431Z
makeLocusGraph_chromId_040_3_0004		complete	0	2021-05-02T16:08:53.458825Z
makeLocusGraph_chromId_040_3_0005		complete	0	2021-05-02T16:08:58.941548Z
makeLocusGraph_chromId_040_3_0006		complete	0	2021-05-02T16:08:47.426493Z
makeLocusGraph_chromId_040_3_0007		complete	0	2021-05-02T16:09:00.191930Z
makeLocusGraph_chromId_040_3_0008		complete	0	2021-05-02T16:08:44.520773Z
makeLocusGraph_chromId_040_3_0009		complete	0	2021-05-02T16:08:42.982009Z
makeLocusGraph_chromId_040_3_0010		complete	0	2021-05-02T16:08:57.876511Z
makeLocusGraph_chromId_040_3_0011		complete	0	2021-05-02T16:08:47.164794Z
makeLocusGraph_chromId_040_3_0012		complete	0	2021-05-02T16:08:38.000294Z
makeLocusGraph_chromId_040_3_0013		complete	0	2021-05-02T16:08:52.498079Z
makeLocusGraph_chromId_040_3_0014		complete	0	2021-05-02T16:08:54.963149Z
makeLocusGraph_chromId_040_3_0015		complete	0	2021-05-02T16:08:56.350996Z
makeLocusGraph_chromId_040_3_0016		complete	0	2021-05-02T16:08:59.080524Z
makeLocusGraph_chromId_041_3_GL000221v1_random_0000		complete	0	2021-05-02T16:08:38.504279Z
makeLocusGraph_chromId_042_3_GL383526v1_alt_0000		complete	0	2021-05-02T16:08:38.688903Z
makeLocusGraph_chromId_043_3_JH636055v2_alt_0000		complete	0	2021-05-02T16:08:39.913604Z
makeLocusGraph_chromId_044_3_KI270777v1_alt_0000		complete	0	2021-05-02T16:08:40.524430Z
makeLocusGraph_chromId_045_3_KI270778v1_alt_0000		complete	0	2021-05-02T16:08:41.253066Z
makeLocusGraph_chromId_046_3_KI270779v1_alt_0000		complete	0	2021-05-02T16:08:33.582198Z
makeLocusGraph_chromId_047_3_KI270780v1_alt_0000		complete	0	2021-05-02T16:08:31.988345Z
makeLocusGraph_chromId_048_3_KI270781v1_alt_0000		complete	0	2021-05-02T16:08:32.906560Z
makeLocusGraph_chromId_049_3_KI270782v1_alt_0000		complete	0	2021-05-02T16:08:27.948182Z
makeLocusGraph_chromId_050_3_KI270783v1_alt_0000		complete	0	2021-05-02T16:08:35.109493Z
makeLocusGraph_chromId_051_3_KI270784v1_alt_0000		complete	0	2021-05-02T16:08:36.034570Z
makeLocusGraph_chromId_052_3_KI270895v1_alt_0000		complete	0	2021-05-02T16:08:36.885240Z
makeLocusGraph_chromId_053_3_KI270924v1_alt_0000		complete	0	2021-05-02T16:08:38.017928Z
makeLocusGraph_chromId_054_3_KI270934v1_alt_0000		complete	0	2021-05-02T16:08:27.702006Z
makeLocusGraph_chromId_055_3_KI270935v1_alt_0000		complete	0	2021-05-02T16:08:27.971690Z
makeLocusGraph_chromId_056_3_KI270936v1_alt_0000		complete	0	2021-05-02T16:08:29.526279Z
makeLocusGraph_chromId_057_3_KI270937v1_alt_0000		complete	0	2021-05-02T16:08:29.847890Z
makeLocusGraph_chromId_058_4_0000		complete	0	2021-05-02T16:08:31.353250Z
makeLocusGraph_chromId_058_4_0001		complete	0	2021-05-02T16:08:31.829611Z
makeLocusGraph_chromId_058_4_0002		complete	0	2021-05-02T16:08:30.846424Z
makeLocusGraph_chromId_058_4_0003		complete	0	2021-05-02T16:08:33.961242Z
makeLocusGraph_chromId_058_4_0004		complete	0	2021-05-02T16:08:32.911936Z
makeLocusGraph_chromId_058_4_0005		complete	0	2021-05-02T16:08:35.548816Z
makeLocusGraph_chromId_058_4_0006		complete	0	2021-05-02T16:08:31.825975Z
makeLocusGraph_chromId_058_4_0007		complete	0	2021-05-02T16:08:37.181353Z
makeLocusGraph_chromId_058_4_0008		complete	0	2021-05-02T16:08:38.213660Z
makeLocusGraph_chromId_058_4_0009		complete	0	2021-05-02T16:08:32.895433Z
makeLocusGraph_chromId_058_4_0010		complete	0	2021-05-02T16:08:34.076053Z
makeLocusGraph_chromId_058_4_0011		complete	0	2021-05-02T16:08:34.856219Z
makeLocusGraph_chromId_058_4_0012		complete	0	2021-05-02T16:08:35.205005Z
makeLocusGraph_chromId_058_4_0013		complete	0	2021-05-02T16:08:36.635350Z
makeLocusGraph_chromId_058_4_0014		complete	0	2021-05-02T16:08:37.748799Z
makeLocusGraph_chromId_058_4_0015		complete	0	2021-05-02T16:08:48.570556Z
makeLocusGraph_chromId_059_4_GL000008v2_random_0000		complete	0	2021-05-02T16:08:29.603232Z
makeLocusGraph_chromId_060_4_GL000257v2_alt_0000		complete	0	2021-05-02T16:08:46.870298Z
makeLocusGraph_chromId_061_4_GL383527v1_alt_0000		complete	0	2021-05-02T16:08:59.069737Z
makeLocusGraph_chromId_062_4_GL383528v1_alt_0000		complete	0	2021-05-02T16:08:50.091817Z
makeLocusGraph_chromId_063_4_KI270785v1_alt_0000		complete	0	2021-05-02T16:08:58.060600Z
makeLocusGraph_chromId_064_4_KI270786v1_alt_0000		complete	0	2021-05-02T16:09:05.232718Z
makeLocusGraph_chromId_065_4_KI270787v1_alt_0000		complete	0	2021-05-02T16:08:43.338041Z
makeLocusGraph_chromId_066_4_KI270788v1_alt_0000		complete	0	2021-05-02T16:08:49.996006Z
makeLocusGraph_chromId_067_4_KI270789v1_alt_0000		complete	0	2021-05-02T16:08:51.774583Z
makeLocusGraph_chromId_068_4_KI270790v1_alt_0000		complete	0	2021-05-02T16:08:54.198874Z
makeLocusGraph_chromId_069_4_KI270896v1_alt_0000		complete	0	2021-05-02T16:08:30.090871Z
makeLocusGraph_chromId_070_4_KI270925v1_alt_0000		complete	0	2021-05-02T16:08:58.098006Z
makeLocusGraph_chromId_071_5_0000		complete	0	2021-05-02T16:08:45.155265Z
makeLocusGraph_chromId_071_5_0001		complete	0	2021-05-02T16:08:48.227427Z
makeLocusGraph_chromId_071_5_0002		complete	0	2021-05-02T16:08:45.557428Z
makeLocusGraph_chromId_071_5_0003		complete	0	2021-05-02T16:08:50.690997Z
makeLocusGraph_chromId_071_5_0004		complete	0	2021-05-02T16:08:43.693668Z
makeLocusGraph_chromId_071_5_0005		complete	0	2021-05-02T16:08:57.636696Z
makeLocusGraph_chromId_071_5_0006		complete	0	2021-05-02T16:08:35.568966Z
makeLocusGraph_chromId_071_5_0007		complete	0	2021-05-02T16:08:45.292469Z
makeLocusGraph_chromId_071_5_0008		complete	0	2021-05-02T16:08:46.290143Z
makeLocusGraph_chromId_071_5_0009		complete	0	2021-05-02T16:08:46.590301Z
