#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-04-26T12:37:32.367762Z
getAlignmentStats_generateStats_000		complete	0	2021-04-26T12:37:50.736009Z
getAlignmentStats_generateStats_001		complete	0	2021-04-26T12:37:50.225131Z
getAlignmentStats_generateStats_002		complete	0	2021-04-26T12:37:48.785278Z
getAlignmentStats_generateStats_003		complete	0	2021-04-26T12:37:50.199164Z
getAlignmentStats_generateStats_004		complete	0	2021-04-26T12:37:45.625702Z
getAlignmentStats_generateStats_005		complete	0	2021-04-26T12:37:47.967894Z
getAlignmentStats_mergeStats		complete	0	2021-04-26T12:37:50.826300Z
getAlignmentStats_removeTmpDir		complete	0	2021-04-26T12:37:50.909986Z
summarizeStats		complete	0	2021-04-26T12:37:50.933855Z
makeGraphTmpDir		complete	0	2021-04-26T12:37:50.926464Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-04-26T12:38:20.613612Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-04-26T12:38:15.761303Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-04-26T12:38:16.585540Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-04-26T12:38:16.659112Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-04-26T12:37:56.511366Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-04-26T12:38:01.398530Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-04-26T12:38:25.641305Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-04-26T12:38:10.459159Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-04-26T12:38:11.371109Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-04-26T12:37:52.766638Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-04-26T12:38:16.569476Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-04-26T12:38:19.327561Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-04-26T12:38:01.507157Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-04-26T12:38:09.879677Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-04-26T12:38:11.584676Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-04-26T12:38:05.161758Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-04-26T12:37:53.679453Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-04-26T12:37:52.542314Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-04-26T12:38:05.245204Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-04-26T12:38:07.811625Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-04-26T12:38:10.734639Z
makeLocusGraph_chromId_001_1_KI270706v1_random_0000		complete	0	2021-04-26T12:38:12.601564Z
makeLocusGraph_chromId_002_1_KI270707v1_random_0000_to_chromId_003_1_KI270708v1_random_0000		complete	0	2021-04-26T12:38:05.929763Z
makeLocusGraph_chromId_004_1_KI270709v1_random_0000_to_chromId_006_1_KI270711v1_random_0000		complete	0	2021-04-26T12:37:56.840246Z
makeLocusGraph_chromId_007_1_KI270712v1_random_0000		complete	0	2021-04-26T12:37:51.788846Z
makeLocusGraph_chromId_008_1_KI270713v1_random_0000_to_chromId_009_1_KI270714v1_random_0000		complete	0	2021-04-26T12:37:56.792945Z
makeLocusGraph_chromId_010_1_GL383518v1_alt_0000		complete	0	2021-04-26T12:38:10.319496Z
makeLocusGraph_chromId_011_1_GL383519v1_alt_0000		complete	0	2021-04-26T12:38:11.898961Z
makeLocusGraph_chromId_012_1_GL383520v2_alt_0000		complete	0	2021-04-26T12:38:14.529850Z
makeLocusGraph_chromId_013_1_KI270759v1_alt_0000		complete	0	2021-04-26T12:38:16.212609Z
