#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-05-02T15:32:22.649405Z
getAlignmentStats_generateStats_000		complete	0	2021-05-02T15:32:41.994325Z
getAlignmentStats_generateStats_001		complete	0	2021-05-02T15:32:40.376930Z
getAlignmentStats_generateStats_002		complete	0	2021-05-02T15:32:42.756880Z
getAlignmentStats_generateStats_003		complete	0	2021-05-02T15:32:43.295507Z
getAlignmentStats_generateStats_004		complete	0	2021-05-02T15:32:39.473836Z
getAlignmentStats_generateStats_005		complete	0	2021-05-02T15:32:41.894559Z
getAlignmentStats_mergeStats		complete	0	2021-05-02T15:32:43.383439Z
getAlignmentStats_removeTmpDir		complete	0	2021-05-02T15:32:43.787412Z
summarizeStats		complete	0	2021-05-02T15:32:43.518037Z
makeGraphTmpDir		complete	0	2021-05-02T15:32:43.507842Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-05-02T15:33:07.742295Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-05-02T15:32:53.992421Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-05-02T15:32:54.941083Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-05-02T15:32:57.403743Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-05-02T15:32:58.937281Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-05-02T15:32:45.833191Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-05-02T15:32:48.542317Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-05-02T15:32:49.732223Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-05-02T15:32:51.421721Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-05-02T15:32:59.526631Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-05-02T15:33:00.219617Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-05-02T15:33:08.386844Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-05-02T15:33:11.081547Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-05-02T15:33:01.664310Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-05-02T15:33:14.773816Z
