#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-05-30T07:39:10.290259Z
getAlignmentStats_generateStats_000		complete	0	2021-05-30T07:39:17.121430Z
getAlignmentStats_mergeStats		complete	0	2021-05-30T07:39:17.271829Z
getAlignmentStats_removeTmpDir		complete	0	2021-05-30T07:39:17.373468Z
summarizeStats		complete	0	2021-05-30T07:39:17.369190Z
makeGraphTmpDir		complete	0	2021-05-30T07:39:17.363640Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-05-30T07:39:44.308152Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-05-30T07:39:35.556838Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-05-30T07:39:39.073655Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-05-30T07:39:30.071631Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-05-30T07:39:34.523736Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-05-30T07:39:35.043371Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-05-30T07:39:33.449472Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-05-30T07:39:42.514475Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-05-30T07:39:31.438114Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-05-30T07:39:40.679543Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-05-30T07:39:31.250086Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-05-30T07:39:35.981752Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-05-30T07:39:31.407017Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-05-30T07:39:38.935067Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-05-30T07:39:43.791852Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-05-30T07:39:31.412366Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-05-30T07:39:40.715346Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-05-30T07:39:35.273038Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-05-30T07:39:34.463558Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-05-30T07:39:36.247663Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-05-30T07:39:44.092373Z
makeLocusGraph_chromId_001_1_KI270706v1_random_0000		complete	0	2021-05-30T07:39:34.837344Z
makeLocusGraph_chromId_002_1_KI270707v1_random_0000_to_chromId_003_1_KI270708v1_random_0000		complete	0	2021-05-30T07:39:43.299273Z
makeLocusGraph_chromId_004_1_KI270709v1_random_0000_to_chromId_006_1_KI270711v1_random_0000		complete	0	2021-05-30T07:39:19.572539Z
makeLocusGraph_chromId_007_1_KI270712v1_random_0000		complete	0	2021-05-30T07:39:40.837409Z
makeLocusGraph_chromId_008_1_KI270713v1_random_0000_to_chromId_009_1_KI270714v1_random_0000		complete	0	2021-05-30T07:39:32.454295Z
makeLocusGraph_chromId_010_1_GL383518v1_alt_0000		complete	0	2021-05-30T07:39:43.486553Z
makeLocusGraph_chromId_011_1_GL383519v1_alt_0000		complete	0	2021-05-30T07:39:29.821760Z
makeLocusGraph_chromId_012_1_GL383520v2_alt_0000		complete	0	2021-05-30T07:39:31.869830Z
makeLocusGraph_chromId_013_1_KI270759v1_alt_0000		complete	0	2021-05-30T07:39:27.762464Z
