CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
1	17018880	17018959	SDHB	1331.33	1405.02341210937	1405.02341210937	965.2075	0.947550046871647	0.947550046871647	1.37931999077918
1	17022607	17022731	SDHB	443.384	1405.02341210937	1405.02341210937	965.2075	0.315570542226299	0.315570542226299	0.459366509273913
1	17023972	17024075	SDHB	1140.38	1405.02341210937	1405.02341210937	965.2075	0.811644838208025	0.811644838208025	1.18148688235431
1	17027748	17027866	SDHB	1061.91	1405.02341210937	1405.02341210937	965.2075	0.75579523504576	0.75579523504576	1.10018830147922
1	17028599	17028737	SDHB	1501.61	1405.02341210937	1405.02341210937	965.2075	1.06874375690695	1.06874375690695	1.55573801488281
1	17033059	17033146	SDHB	882.716	1405.02341210937	1405.02341210937	965.2075	0.628257146743747	0.628257146743747	0.914534957509137
1	17044760	17044889	SDHB	784.1	1405.02341210937	1405.02341210937	965.2075	0.558068992475238	0.558068992475238	0.81236418075906
1	17053947	17054020	SDHB	576.23	1405.02341210937	1405.02341210937	965.2075	0.410121279854619	0.410121279854619	0.597001162962368
1	45329305	45329438	MUTYH	766.896	1405.02341210937	1405.02341210937	890.1156875	0.545824356655134	0.545824356655134	0.861568907019179
1	45330515	45330558	MUTYH	986.182	1405.02341210937	1405.02341210937	890.1156875	0.701897200787164	0.701897200787164	1.10792564814784
1	45331181	45331335	MUTYH	1695.8	1405.02341210937	1405.02341210937	890.1156875	1.2069549769666	1.2069549769666	1.90514561625452
1	45331419	45331557	MUTYH	265.029	1405.02341210937	1405.02341210937	890.1156875	0.18862959699875	0.18862959699875	0.297746690370514
1	45331660	45331850	MUTYH	484.361	1405.02341210937	1405.02341210937	890.1156875	0.344735180798749	0.344735180798749	0.544155110174934
1	45332022	45332087	MUTYH	589.5	1405.02341210937	1405.02341210937	890.1156875	0.41956596233153	0.41956596233153	0.662273464313031
1	45332165	45332311	MUTYH	726.476	1405.02341210937	1405.02341210937	890.1156875	0.517056152757864	0.517056152757864	0.816159079321922
1	45332390	45332489	MUTYH	587.81	1405.02341210937	1405.02341210937	890.1156875	0.418363135399655	0.418363135399655	0.660374834703719
1	45332573	45332688	MUTYH	885.043	1405.02341210937	1405.02341210937	890.1156875	0.629913346903791	0.629913346903791	0.994301091901607
1	45332762	45332835	MUTYH	1161.14	1405.02341210937	1405.02341210937	890.1156875	0.826420392708453	0.826420392708453	1.3044821210389
1	45332917	45332960	MUTYH	732.705	1405.02341210937	1405.02341210937	890.1156875	0.521489530839905	0.521489530839905	0.823157046089023
1	45333096	45333171	MUTYH	735.342	1405.02341210937	1405.02341210937	890.1156875	0.523366367892777	0.523366367892777	0.826119582349233
1	45333284	45333325	MUTYH	1423.79	1405.02341210937	1405.02341210937	890.1156875	1.01335677948772	1.01335677948772	1.59955612511323
1	45333412	45333604	MUTYH	1112.3	1405.02341210937	1405.02341210937	890.1156875	0.791659406109179	0.791659406109179	1.24961284877928
1	45334390	45334512	MUTYH	1114.03	1405.02341210937	1405.02341210937	890.1156875	0.792890702317548	0.792890702317548	1.25155641636751
1	45340218	45340255	MUTYH	975.447	1405.02341210937	1405.02341210937	890.1156875	0.694256758708065	0.694256758708065	1.09586541805556
2	47369505	47369582	EPCAM	334.821	1405.02341210937	1405.02341210937	1039.64233333333	0.238302790625624	0.238302790625624	0.322054026913743
2	47373462	47373571	EPCAM	1183.91	1405.02341210937	1405.02341210937	1039.64233333333	0.842626528352709	0.842626528352709	1.13876663352493
2	47373807	47374049	EPCAM	682.77	1405.02341210937	1405.02341210937	1039.64233333333	0.485949197796605	0.485949197796605	0.656735473449683
2	47375233	47375300	EPCAM	1486.91	1405.02341210937	1405.02341210937	1039.64233333333	1.05828129779538	1.05828129779538	1.43021301877216
2	47377013	47377078	EPCAM	1695.79	1405.02341210937	1405.02341210937	1039.64233333333	1.20694785964747	1.20694785964747	1.63112826943369
2	47378952	47379055	EPCAM	840.942	1405.02341210937	1405.02341210937	1039.64233333333	0.598525257837153	0.598525257837153	0.808876257764289
2	47379768	47379970	EPCAM	730.675	1405.02341210937	1405.02341210937	1039.64233333333	0.52004471505783	0.52004471505783	0.702813820265752
2	47385165	47385211	EPCAM	1585.19	1405.02341210937	1405.02341210937	1039.64233333333	1.12823031014134	1.12823031014134	1.52474552947216
2	47386571	47386614	EPCAM	815.773	1405.02341210937	1405.02341210937	1039.64233333333	0.580611677335164	0.580611677335164	0.784666970403604
2	47403191	47403403	MSH2	794.742	1405.02341210937	1405.02341210937	1566.7938125	0.565643243486489	0.565643243486489	0.507240961548027
2	47408400	47408556	MSH2	1825.87	1405.02341210937	1405.02341210937	1566.7938125	1.29952994680623	1.29952994680623	1.16535435960563
2	47410093	47410373	MSH2	904.199	1405.02341210937	1405.02341210937	1566.7938125	0.643547283416806	0.643547283416806	0.577101462098096
2	47412413	47412561	MSH2	1912.32	1405.02341210937	1405.02341210937	1566.7938125	1.36105917062906	1.36105917062906	1.22053073272524
2	47414268	47414419	MSH2	1620.57	1405.02341210937	1405.02341210937	1566.7938125	1.15341138520035	1.15341138520035	1.03432244056044
2	47416295	47416430	MSH2	1836.49	1405.02341210937	1405.02341210937	1566.7938125	1.30708853971541	1.30708853971541	1.17213253291425
2	47429741	47429942	MSH2	1779.76	1405.02341210937	1405.02341210937	1566.7938125	1.26671198832767	1.26671198832767	1.13592483312159
2	47445547	47445658	MSH2	2722.79	1405.02341210937	1405.02341210937	1566.7938125	1.93789653363302	1.93789653363302	1.7378100285292
2	47463030	47463155	MSH2	1419.75	1405.02341210937	1405.02341210937	1566.7938125	1.01048138256182	1.01048138256182	0.906149863927931
2	47466657	47466809	MSH2	1597.99	1405.02341210937	1405.02341210937	1566.7938125	1.13734047861944	1.13734047861944	1.01991084420369
2	47470964	47471063	MSH2	1265.43	1405.02341210937	1405.02341210937	1566.7938125	0.900646913847648	0.900646913847648	0.807655729748422
2	47475024	47475271	MSH2	1238.27	1405.02341210937	1405.02341210937	1566.7938125	0.881316275108166	0.881316275108166	0.790320966371572
2	47476366	47476572	MSH2	1437.66	1405.02341210937	1405.02341210937	1566.7938125	1.02322850111204	1.02322850111204	0.917580851117894
2	47478271	47478520	MSH2	1192.01	1405.02341210937	1405.02341210937	1566.7938125	0.848391556842761	0.848391556842761	0.760795702976393
2	47480695	47480872	MSH2	1493.72	1405.02341210937	1405.02341210937	1566.7938125	1.0631281921185	1.0631281921185	0.953360926040803
2	47482778	47482950	MSH2	2027.13	1405.02341210937	1405.02341210937	1566.7938125	1.4427731114862	1.4427731114862	1.29380776451081
2	47783233	47783494	MSH6	1124.55	1405.02341210937	1405.02341210937	1279.5914	0.800378122035492	0.800378122035492	0.878835228182997
2	47790926	47791124	MSH6	1245.52	1405.02341210937	1405.02341210937	1279.5914	0.886476331472718	0.886476331472718	0.973373218982247
2	47795893	47796064	MSH6	971.006	1405.02341210937	1405.02341210937	1279.5914	0.691095957285309	0.691095957285309	0.758840673671298
2	47798610	47801156	MSH6	1369.29	1405.02341210937	1405.02341210937	1279.5914	0.974567390264531	0.974567390264531	1.07009940829549
2	47803419	47803686	MSH6	432.631	1405.02341210937	1405.02341210937	1279.5914	0.307917288972777	0.307917288972777	0.338100896895681
2	47804909	47805028	MSH6	487.267	1405.02341210937	1405.02341210937	1279.5914	0.346803473736044	0.346803473736044	0.380798901899466
2	47805617	47805708	MSH6	1643.62	1405.02341210937	1405.02341210937	1279.5914	1.16981680578007	1.16981680578007	1.28448815770409
2	47806203	47806359	MSH6	2005.52	1405.02341210937	1405.02341210937	1279.5914	1.42739258486027	1.42739258486027	1.56731281563787
2	47806451	47806652	MSH6	1701.06	1405.02341210937	1405.02341210937	1279.5914	1.21069868682557	1.21069868682557	1.32937748721975
2	47806778	47806861	MSH6	1815.45	1405.02341210937	1405.02341210937	1279.5914	1.29211370027952	1.29211370027952	1.41877321151111
3	10141847	10142188	VHL	1092.73	1405.02341210937	1405.02341210937	1206.78933333333	0.77773081258445	0.77773081258445	0.905485298732063
3	10146513	10146637	VHL	912.728	1405.02341210937	1405.02341210937	1206.78933333333	0.649617644897257	0.649617644897257	0.7563275335546
3	10149786	10149966	VHL	1614.91	1405.02341210937	1405.02341210937	1206.78933333333	1.14938298257644	1.14938298257644	1.33818716771334
3	36993547	36993664	MLH1	1183.86	1405.02341210937	1405.02341210937	1449.24731578947	0.842590941757091	0.842590941757091	0.816879208332427
3	36996618	36996710	MLH1	1256.14	1405.02341210937	1405.02341210937	1449.24731578947	0.894034924381897	0.894034924381897	0.866753373502521
3	37000954	37001054	MLH1	1356.58	1405.02341210937	1405.02341210937	1449.24731578947	0.965521277658536	0.965521277658536	0.936058314699038
3	37004400	37004475	MLH1	1517.33	1405.02341210937	1405.02341210937	1449.24731578947	1.07993218256913	1.07993218256913	1.04697796122771
3	37006990	37007064	MLH1	1408.85	1405.02341210937	1405.02341210937	1449.24731578947	1.00272350471718	1.00272350471718	0.97212531267138
3	37008813	37008906	MLH1	2689.77	1405.02341210937	1405.02341210937	1449.24731578947	1.91439514588716	1.91439514588716	1.85597721706647
3	37011819	37011863	MLH1	1387.62	1405.02341210937	1405.02341210937	1449.24731578947	0.987613436217944	0.987613436217944	0.957476329182709
3	37012010	37012100	MLH1	938.44	1405.02341210937	1405.02341210937	1449.24731578947	0.667917695827653	0.667917695827653	0.647536131187372
