CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
1	17018880	17018959	SDHB	1178.76	1077.19419140625	1077.19419140625	912.921125	1.09428737121313	1.09428737121313	1.29119588507715
1	17022607	17022731	SDHB	509.584	1077.19419140625	1077.19419140625	912.921125	0.47306604887532	0.47306604887532	0.558190610388165
1	17023972	17024075	SDHB	1325.17	1077.19419140625	1077.19419140625	912.921125	1.23020529684627	1.23020529684627	1.45157118584587
1	17027748	17027866	SDHB	1097.51	1077.19419140625	1077.19419140625	912.921125	1.01885993143653	1.01885993143653	1.20219586330637
1	17028599	17028737	SDHB	1242.76	1077.19419140625	1077.19419140625	912.921125	1.15370098531409	1.15370098531409	1.36130051761043
1	17033059	17033146	SDHB	673.682	1077.19419140625	1077.19419140625	912.921125	0.625404412105607	0.625404412105607	0.737941078973279
1	17044760	17044889	SDHB	562.308	1077.19419140625	1077.19419140625	912.921125	0.522011726841862	0.522011726841862	0.615943682976993
1	17053947	17054020	SDHB	713.595	1077.19419140625	1077.19419140625	912.921125	0.662457155537034	0.662457155537034	0.781661175821734
1	45329305	45329438	MUTYH	775.507	1077.19419140625	1077.19419140625	1329.935	0.719932400477945	0.719932400477945	0.583116468098065
1	45330515	45330558	MUTYH	907.909	1077.19419140625	1077.19419140625	1329.935	0.842846171324734	0.842846171324734	0.682671709519638
1	45331181	45331335	MUTYH	2243.4	1077.19419140625	1077.19419140625	1329.935	2.0826328417825	2.0826328417825	1.68684935729942
1	45331419	45331557	MUTYH	724.014	1077.19419140625	1077.19419140625	1329.935	0.672129506245126	0.672129506245126	0.544398034490407
1	45331660	45331850	MUTYH	899.759	1077.19419140625	1077.19419140625	1329.935	0.835280218904065	0.835280218904065	0.676543590476226
1	45332022	45332087	MUTYH	1151.74	1077.19419140625	1077.19419140625	1329.935	1.06920368600989	1.06920368600989	0.866012248718922
1	45332165	45332311	MUTYH	1263.87	1077.19419140625	1077.19419140625	1329.935	1.1732981945902	1.1732981945902	0.950324639926011
1	45332390	45332489	MUTYH	1052.17	1077.19419140625	1077.19419140625	1329.935	0.976769099196886	0.976769099196886	0.791143928086711
1	45332573	45332688	MUTYH	1566.7	1077.19419140625	1077.19419140625	1329.935	1.45442670643695	1.45442670643695	1.17802749758447
1	45332762	45332835	MUTYH	1942.89	1077.19419140625	1077.19419140625	1329.935	1.80365807344691	1.80365807344691	1.4608909457981
