0:39:101	0.5378	1	0	0	0	0.1743	0.3634	5e-06	1e-06
0:8:28	0.8469	1	0	0	0	0.1608	0.4216	6e-06	0.2645
0:28:47	0.8116	1	0	0	0	0.08063	0.5296	8e-06	0.2013
0:101:102	0.6744	1	0	0	0	0.3146	0.3597	4e-06	1e-06
0:101:108	0.5454	1	0	0	0	0.1873	0.358	4e-06	1e-06
0:28:45	1.252	1	0	1	0	0.08069	0.5487	4e-06	0.6221
0:127:127	0.5765	0	2	0	2	0.1838	0.3919	6e-06	0.000777
0:127:128	0.7576	1	0	0	0	0.1848	0.1856	4e-06	0.3872
0:53:71	1.699	1	0	1	0	0.2301	0.2188	5e-06	1.25
0:202:206	0.5555	1	0	0	0	0.2274	0.3281	3e-06	1e-06
0:206:206	0.6119	0	1	0	0	0.3086	0.3033	0.0204	0
0:28:42	2.714	1	0	1	0	0.1458	0.4738	6e-06	2.095
0:223:223	0.5073	0	0	0	0	0.5073	0	0	0
0:206:207	1.075	1	0	0	0	0.273	0.3106	4e-06	0.4913
0:132:134	1.842	1	0	0	0	0.4181	0.6494	3e-06	0.774
0:225:228	0.8474	1	0	0	0	0.152	0.3333	5e-06	0.362
0:213:214	1.878	1	0	0	0	0.5208	0.4831	3e-06	0.8737
1:0:1	0.6707	1	0	1	0	0.02087	0.02371	3e-06	0.6261
0:201:203	2.215	1	0	1	0	0.05495	0.08231	4e-06	2.078
0:214:215	2.076	1	0	0	0	0.6843	0.4948	3e-06	0.8969
0:218:223	1.87	1	0	0	0	0.9155	0.9546	4e-06	1e-06
0:214:222	1.989	1	0	0	0	0.5202	0.497	5e-06	0.972
0:214:217	2.063	1	0	0	0	0.6534	0.4956	3e-06	0.9136
0:214:216	2.192	1	0	0	0	0.5746	0.5627	4e-06	1.055
13:1:2	0.7947	1	0	1	0	0.04065	0.05464	3e-06	0.6994
29:3:3	0.5338	0	4	0	3	0.07079	0.4617	9e-06	0.00116
29:6:7	0.5439	1	0	1	0	0.1292	0.1356	3e-06	0.2791
29:10:10	0.5482	0	2	0	2	0.1123	0.4343	5e-06	0.001544
29:12:12	0.5333	0	1	0	0	0.2265	0.3068	2e-06	0
29:14:17	0.5184	0	0	0	0	0.5184	0	0	0
29:15:129	0.5213	1	0	0	0	0.1122	0.1176	3e-06	0.2915
29:14:21	0.7287	1	0	0	0	0.4262	0.1474	3e-06	0.155
0:214:218	3.72	1	0	0	0	0.8688	0.9201	4e-06	1.931
29:24:103	0.8162	0	0	0	0	0.8162	0	0	0
