#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-04-26T12:46:54.328050Z
getAlignmentStats_generateStats_000		complete	0	2021-04-26T12:47:16.502501Z
getAlignmentStats_generateStats_001		complete	0	2021-04-26T12:47:20.276709Z
getAlignmentStats_generateStats_002		complete	0	2021-04-26T12:47:16.753404Z
getAlignmentStats_generateStats_003		complete	0	2021-04-26T12:47:16.262972Z
getAlignmentStats_generateStats_004		complete	0	2021-04-26T12:47:10.209855Z
getAlignmentStats_generateStats_005		complete	0	2021-04-26T12:47:13.455601Z
getAlignmentStats_mergeStats		complete	0	2021-04-26T12:47:20.358954Z
getAlignmentStats_removeTmpDir		complete	0	2021-04-26T12:47:20.457879Z
summarizeStats		complete	0	2021-04-26T12:47:20.454231Z
makeGraphTmpDir		complete	0	2021-04-26T12:47:20.461376Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-04-26T12:47:30.164063Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-04-26T12:47:32.979138Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-04-26T12:47:30.982706Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-04-26T12:47:53.884825Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-04-26T12:47:52.395984Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-04-26T12:47:55.997592Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-04-26T12:47:55.367111Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-04-26T12:47:40.012889Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-04-26T12:47:26.471883Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-04-26T12:47:23.384064Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-04-26T12:47:59.263763Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-04-26T12:47:30.500260Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-04-26T12:47:40.414743Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-04-26T12:47:42.758415Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-04-26T12:47:42.789738Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-04-26T12:47:48.460743Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-04-26T12:47:51.400345Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-04-26T12:47:47.089323Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-04-26T12:47:46.668676Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-04-26T12:47:41.263747Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-04-26T12:47:44.497841Z
makeLocusGraph_chromId_001_1_KI270706v1_random_0000		complete	0	2021-04-26T12:47:53.743234Z
makeLocusGraph_chromId_002_1_KI270707v1_random_0000_to_chromId_003_1_KI270708v1_random_0000		complete	0	2021-04-26T12:47:57.259907Z
makeLocusGraph_chromId_004_1_KI270709v1_random_0000_to_chromId_006_1_KI270711v1_random_0000		complete	0	2021-04-26T12:47:49.650619Z
makeLocusGraph_chromId_007_1_KI270712v1_random_0000		complete	0	2021-04-26T12:47:33.222204Z
makeLocusGraph_chromId_008_1_KI270713v1_random_0000_to_chromId_009_1_KI270714v1_random_0000		complete	0	2021-04-26T12:47:30.851439Z
makeLocusGraph_chromId_010_1_GL383518v1_alt_0000		complete	0	2021-04-26T12:47:37.076196Z
makeLocusGraph_chromId_011_1_GL383519v1_alt_0000		complete	0	2021-04-26T12:47:45.931041Z
makeLocusGraph_chromId_012_1_GL383520v2_alt_0000		complete	0	2021-04-26T12:47:21.035145Z
makeLocusGraph_chromId_013_1_KI270759v1_alt_0000		complete	0	2021-04-26T12:47:25.875612Z
makeLocusGraph_chromId_014_1_KI270760v1_alt_0000		complete	0	2021-04-26T12:47:32.516885Z
makeLocusGraph_chromId_015_1_KI270761v1_alt_0000		complete	0	2021-04-26T12:47:26.921473Z
makeLocusGraph_chromId_016_1_KI270762v1_alt_0000		complete	0	2021-04-26T12:47:27.744147Z
makeLocusGraph_chromId_017_1_KI270763v1_alt_0000		complete	0	2021-04-26T12:47:28.281754Z
makeLocusGraph_chromId_018_1_KI270764v1_alt_0000		complete	0	2021-04-26T12:47:29.384268Z
makeLocusGraph_chromId_019_1_KI270765v1_alt_0000		complete	0	2021-04-26T12:47:30.722100Z
makeLocusGraph_chromId_020_1_KI270766v1_alt_0000		complete	0	2021-04-26T12:47:32.716607Z
makeLocusGraph_chromId_021_1_KI270892v1_alt_0000		complete	0	2021-04-26T12:47:30.565362Z
makeLocusGraph_chromId_022_2_0000		complete	0	2021-04-26T12:47:28.043211Z
makeLocusGraph_chromId_022_2_0001		complete	0	2021-04-26T12:47:28.816407Z
makeLocusGraph_chromId_022_2_0002		complete	0	2021-04-26T12:47:29.280837Z
makeLocusGraph_chromId_022_2_0003		complete	0	2021-04-26T12:47:30.308322Z
makeLocusGraph_chromId_022_2_0004		complete	0	2021-04-26T12:47:34.058239Z
makeLocusGraph_chromId_022_2_0005		complete	0	2021-04-26T12:47:33.879652Z
makeLocusGraph_chromId_022_2_0006		complete	0	2021-04-26T12:47:34.617061Z
makeLocusGraph_chromId_022_2_0007		complete	0	2021-04-26T12:47:36.284931Z
makeLocusGraph_chromId_022_2_0008		complete	0	2021-04-26T12:47:44.482230Z
makeLocusGraph_chromId_022_2_0009		complete	0	2021-04-26T12:47:47.853004Z
makeLocusGraph_chromId_022_2_0010		complete	0	2021-04-26T12:47:50.266111Z
makeLocusGraph_chromId_022_2_0011		complete	0	2021-04-26T12:47:28.983222Z
makeLocusGraph_chromId_022_2_0012		complete	0	2021-04-26T12:47:38.796961Z
makeLocusGraph_chromId_022_2_0013		complete	0	2021-04-26T12:47:41.184285Z
makeLocusGraph_chromId_022_2_0014		complete	0	2021-04-26T12:47:43.638042Z
makeLocusGraph_chromId_022_2_0015		complete	0	2021-04-26T12:47:38.100412Z
makeLocusGraph_chromId_022_2_0016		complete	0	2021-04-26T12:47:41.616112Z
makeLocusGraph_chromId_022_2_0017		complete	0	2021-04-26T12:47:51.513817Z
makeLocusGraph_chromId_022_2_0018		complete	0	2021-04-26T12:47:40.202221Z
makeLocusGraph_chromId_022_2_0019		complete	0	2021-04-26T12:47:35.455471Z
makeLocusGraph_chromId_022_2_0020		complete	0	2021-04-26T12:47:37.711423Z
makeLocusGraph_chromId_023_2_KI270715v1_random_0000		complete	0	2021-04-26T12:47:44.716081Z
makeLocusGraph_chromId_024_2_KI270716v1_random_0000		complete	0	2021-04-26T12:47:48.069918Z
makeLocusGraph_chromId_025_2_GL383521v1_alt_0000		complete	0	2021-04-26T12:47:22.851527Z
makeLocusGraph_chromId_026_2_GL383522v1_alt_0000		complete	0	2021-04-26T12:47:28.275087Z
makeLocusGraph_chromId_027_2_GL582966v2_alt_0000		complete	0	2021-04-26T12:47:39.029120Z
makeLocusGraph_chromId_028_2_KI270767v1_alt_0000		complete	0	2021-04-26T12:47:41.564590Z
makeLocusGraph_chromId_029_2_KI270768v1_alt_0000		complete	0	2021-04-26T12:47:43.610398Z
makeLocusGraph_chromId_030_2_KI270769v1_alt_0000		complete	0	2021-04-26T12:47:46.852973Z
makeLocusGraph_chromId_031_2_KI270770v1_alt_0000		complete	0	2021-04-26T12:47:41.621645Z
makeLocusGraph_chromId_032_2_KI270771v1_alt_0000		complete	0	2021-04-26T12:47:51.599902Z
makeLocusGraph_chromId_033_2_KI270772v1_alt_0000		complete	0	2021-04-26T12:47:53.584936Z
makeLocusGraph_chromId_034_2_KI270773v1_alt_0000		complete	0	2021-04-26T12:47:57.414150Z
makeLocusGraph_chromId_035_2_KI270774v1_alt_0000		complete	0	2021-04-26T12:47:39.854505Z
makeLocusGraph_chromId_036_2_KI270775v1_alt_0000		complete	0	2021-04-26T12:47:53.574268Z
makeLocusGraph_chromId_037_2_KI270776v1_alt_0000		complete	0	2021-04-26T12:47:21.852424Z
makeLocusGraph_chromId_038_2_KI270893v1_alt_0000		complete	0	2021-04-26T12:47:52.044395Z
makeLocusGraph_chromId_039_2_KI270894v1_alt_0000		complete	0	2021-04-26T12:47:37.079843Z
makeLocusGraph_chromId_040_3_0000		complete	0	2021-04-26T12:47:36.619521Z
