7:0:0	0.5982	0	1	0	1	0.01549	0.5822	3e-06	0.000403
9:1:1	0.6994	0	1	0	0	0.3205	0.3789	2e-06	1e-06
15:39:39	0.5529	0	2	0	0	0.1583	0.3945	6e-06	2e-06
1:1:1	1.045	0	3	0	0	0.2121	0.8329	0.1225	2e-06
15:37:37	0.5874	0	1	0	1	0.1651	0.4215	0.1805	0.000764
22:0:1	0.7787	1	0	0	0	0.1607	0.2351	7e-06	0.3829
20:0:1	0.931	1	0	1	0	0.04803	0.05277	3e-06	0.8302
23:3:14	0.7671	1	0	0	0	0.1539	0.2433	3e-06	0.3699
23:7:69	0.665	1	0	0	0	0.08072	0.5842	4e-06	1e-06
23:7:56	0.7973	1	0	0	0	0.07576	0.5907	5e-06	0.1308
23:124:125	0.5355	1	0	0	0	0.1168	0.1278	3e-06	0.2909
23:58:58	0.7765	1	0	0	0	0.2544	0.5221	4e-06	1e-06
23:156:158	0.7352	0	0	0	0	0.7352	0	0	0
23:155:155	0.8657	0	3	0	2	0.2104	0.6538	7e-06	0.001409
23:173:173	0.5449	1	1	0	0	0.116	0.4289	6e-06	2e-06
23:8:29	2.682	1	0	1	0	0.3425	0.4289	5e-06	1.911
23:176:176	0.6073	0	1	0	0	0.2459	0.3614	0.08433	1e-06
23:166:167	1.399	1	0	0	0	0.3855	0.3346	3e-06	0.6789
23:176:188	1.007	1	0	0	0	0.4503	0.5564	5e-06	0
23:140:140	2.612	0	1	0	1	0.1091	0.161	2e-06	2.341
23:203:204	0.6679	1	0	0	0	0.3191	0.3488	3e-06	1e-06
23:146:271	2.66	1	0	0	0	0.6648	0.6952	4e-06	1.3
23:212:214	0.6193	1	0	0	0	0.2423	0.1813	5e-06	0.1957
23:208:209	0.7975	1	0	0	0	0.3872	0.4103	4e-06	1e-06
23:217:218	0.5611	0	0	0	0	0.5611	0	0	0
23:211:212	0.8174	1	0	0	0	0.1909	0.234	4e-06	0.3925
23:199:200	1.332	2	0	0	0	0.2632	0.5478	1.1e-05	0.5212
23:225:231	0.7672	1	0	0	0	0.2297	0.2283	4e-06	0.3091
23:221:224	0.995	1	0	0	0	0.2495	0.263	4e-06	0.4825
