CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
1	17018880	17018959	SDHB	1192.36	1251.05415285714	1247.43885242261	968.820875	0.953084242817869	0.955846451057986	1.23073318377868
1	17022607	17022731	SDHB	504.672	1251.05415285714	1247.43885242261	968.820875	0.40339740597754	0.404566523657567	0.520913631222077
1	17023972	17024075	SDHB	1252.17	1251.05415285714	1247.43885242261	968.820875	1.00089192553361	1.00379268897085	1.29246802201697
1	17027748	17027866	SDHB	1141.76	1251.05415285714	1247.43885242261	968.820875	0.912638351739181	0.915283340568257	1.17850474681401
1	17028599	17028737	SDHB	1493.45	1251.05415285714	1247.43885242261	968.820875	1.19375328125427	1.19721299132187	1.54151302736948
1	17033059	17033146	SDHB	802.966	1251.05415285714	1247.43885242261	968.820875	0.641831529167779	0.643691671492022	0.828807492406684
1	17044760	17044889	SDHB	747.608	1251.05415285714	1247.43885242261	968.820875	0.597582445406237	0.599314345988258	0.771667930875251
1	17053947	17054020	SDHB	615.581	1251.05415285714	1247.43885242261	968.820875	0.492049843401378	0.493475891667555	0.635391965516845
1	45329305	45329438	MUTYH	773.239	1251.05415285714	1247.43885242261	1018.547	0.618069967822005	0.619861244900556	0.75915888024804
1	45330515	45330558	MUTYH	881.977	1251.05415285714	1247.43885242261	1018.547	0.70498706869383	0.707030247043485	0.865916840361809
1	45331181	45331335	MUTYH	1830.18	1251.05415285714	1247.43885242261	1018.547	1.4629102951461	1.46715007027853	1.79685375343504
1	45331419	45331557	MUTYH	455.137	1251.05415285714	1247.43885242261	1018.547	0.36380279699369	0.364857162430121	0.446849286287231
1	45331660	45331850	MUTYH	631.162	1251.05415285714	1247.43885242261	1018.547	0.504504140415153	0.505966283456893	0.619668999074171
1	45332022	45332087	MUTYH	781.667	1251.05415285714	1247.43885242261	1018.547	0.62480668659693	0.626617487888845	0.767433412498392
1	45332165	45332311	MUTYH	831.252	1251.05415285714	1247.43885242261	1018.547	0.664441261876312	0.666366931241281	0.816115505715495
1	45332390	45332489	MUTYH	751.62	1251.05415285714	1247.43885242261	1018.547	0.600789340959749	0.602530535697444	0.737933546512827
1	45332573	45332688	MUTYH	1130.72	1251.05415285714	1247.43885242261	1018.547	0.903813793685649	0.906433207370498	1.11013041126232
1	45332762	45332835	MUTYH	1485.43	1251.05415285714	1247.43885242261	1018.547	1.18734268745089	1.1907838184735	1.45838140017103
1	45332917	45332960	MUTYH	923.227	1251.05415285714	1247.43885242261	1018.547	0.737959262507978	0.740098000160113	0.906415707866205
1	45333096	45333171	MUTYH	920.237	1251.05415285714	1247.43885242261	1018.547	0.735569278035146	0.737701089085719	0.903480153591341
1	45333284	45333325	MUTYH	1566.81	1251.05415285714	1247.43885242261	1018.547	1.25239183005926	1.25602148510698	1.53827952956516
