CHR	START	STOP	GENE	REGION_COV	AVG_AUTOSOMAL_COV	AVG_TOTAL_COV	AVG_GENE_COV	NORMALIZED_AUTOSOMAL	NORMALIZED_TOTAL	NORMALIZED_GENE
1	17018880	17018959	SDHB	1374.53	1502.68755523809	1508.38847187079	1203.94675	0.914714436283603	0.91125729587102	1.14168670665875
1	17022607	17022731	SDHB	702.736	1502.68755523809	1508.38847187079	1203.94675	0.467652771562785	0.465885289568956	0.583693589438237
1	17023972	17024075	SDHB	1528.89	1502.68755523809	1508.38847187079	1203.94675	1.01743705447654	1.01359167648887	1.26989835721555
1	17027748	17027866	SDHB	1439.29	1502.68755523809	1508.38847187079	1203.94675	0.957810554152058	0.954190533036166	1.19547646106441
1	17028599	17028737	SDHB	1752.14	1502.68755523809	1508.38847187079	1203.94675	1.16600419953726	1.16159731572789	1.45533014645374
1	17033059	17033146	SDHB	1121.86	1502.68755523809	1508.38847187079	1203.94675	0.746569036317231	0.743747397252779	0.931818620715576
1	17044760	17044889	SDHB	844.777	1502.68755523809	1508.38847187079	1203.94675	0.562177411435439	0.560052675921248	0.701673059875779
1	17053947	17054020	SDHB	867.351	1502.68755523809	1508.38847187079	1203.94675	0.577199829050672	0.575018316683539	0.720423058577965
1	45329305	45329438	MUTYH	1113.76	1502.68755523809	1508.38847187079	1440.395	0.741178694212004	0.738377427811185	0.773232342517157
1	45330515	45330558	MUTYH	1192.77	1502.68755523809	1508.38847187079	1440.395	0.793757821339653	0.790757833438395	0.828085351587585
1	45331181	45331335	MUTYH	2522.7	1502.68755523809	1508.38847187079	1440.395	1.67879210232781	1.67244714942113	1.75139458273599
1	45331419	45331557	MUTYH	714.309	1502.68755523809	1508.38847187079	1440.395	0.475354306029919	0.473557716278534	0.495911885281468
1	45331660	45331850	MUTYH	860.545	1502.68755523809	1508.38847187079	1440.395	0.572670610733613	0.570506216434219	0.597436814207214
1	45332022	45332087	MUTYH	1204.03	1502.68755523809	1508.38847187079	1440.395	0.801251062340252	0.798222753921402	0.835902651703178
1	45332165	45332311	MUTYH	1361.56	1502.68755523809	1508.38847187079	1440.395	0.906083234171901	0.902658715172566	0.945268485380746
1	45332390	45332489	MUTYH	1115.74	1502.68755523809	1508.38847187079	1440.395	0.742496333393282	0.739690087008019	0.774606965450449
