#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-05-30T08:12:51.373398Z
getAlignmentStats_generateStats_000		complete	0	2021-05-30T08:12:57.785807Z
getAlignmentStats_mergeStats		complete	0	2021-05-30T08:12:57.864409Z
getAlignmentStats_removeTmpDir		complete	0	2021-05-30T08:12:57.987859Z
summarizeStats		complete	0	2021-05-30T08:12:57.981123Z
makeGraphTmpDir		complete	0	2021-05-30T08:12:57.993901Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-05-30T08:13:16.393002Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-05-30T08:13:17.841020Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-05-30T08:13:09.459086Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-05-30T08:13:11.206164Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-05-30T08:13:16.267506Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-05-30T08:13:13.353459Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-05-30T08:13:15.437677Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-05-30T08:13:17.623024Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-05-30T08:13:11.887877Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-05-30T08:13:00.637727Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-05-30T08:13:11.981792Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-05-30T08:13:13.037214Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-05-30T08:13:15.141012Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-05-30T08:13:16.375061Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-05-30T08:13:17.687048Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-05-30T08:13:18.629307Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-05-30T08:13:21.336949Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-05-30T08:12:59.809774Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-05-30T08:13:19.963430Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-05-30T08:13:13.968019Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-05-30T08:13:21.866214Z
makeLocusGraph_chromId_001_1_KI270706v1_random_0000		complete	0	2021-05-30T08:13:01.779707Z
makeLocusGraph_chromId_002_1_KI270707v1_random_0000_to_chromId_003_1_KI270708v1_random_0000		complete	0	2021-05-30T08:13:02.531597Z
makeLocusGraph_chromId_004_1_KI270709v1_random_0000_to_chromId_006_1_KI270711v1_random_0000		complete	0	2021-05-30T08:13:03.056540Z
makeLocusGraph_chromId_007_1_KI270712v1_random_0000		complete	0	2021-05-30T08:13:03.312144Z
makeLocusGraph_chromId_008_1_KI270713v1_random_0000_to_chromId_009_1_KI270714v1_random_0000		complete	0	2021-05-30T08:13:03.602527Z
makeLocusGraph_chromId_010_1_GL383518v1_alt_0000		complete	0	2021-05-30T08:13:04.091917Z
makeLocusGraph_chromId_011_1_GL383519v1_alt_0000		complete	0	2021-05-30T08:12:58.152816Z
makeLocusGraph_chromId_012_1_GL383520v2_alt_0000		complete	0	2021-05-30T08:12:58.553655Z
makeLocusGraph_chromId_013_1_KI270759v1_alt_0000		complete	0	2021-05-30T08:12:59.134500Z
makeLocusGraph_chromId_014_1_KI270760v1_alt_0000		complete	0	2021-05-30T08:12:59.637832Z
makeLocusGraph_chromId_015_1_KI270761v1_alt_0000		complete	0	2021-05-30T08:13:00.329293Z
makeLocusGraph_chromId_016_1_KI270762v1_alt_0000		complete	0	2021-05-30T08:13:00.919523Z
makeLocusGraph_chromId_017_1_KI270763v1_alt_0000		complete	0	2021-05-30T08:13:01.501317Z
makeLocusGraph_chromId_018_1_KI270764v1_alt_0000		complete	0	2021-05-30T08:13:07.820277Z
makeLocusGraph_chromId_019_1_KI270765v1_alt_0000		complete	0	2021-05-30T08:13:20.586131Z
makeLocusGraph_chromId_020_1_KI270766v1_alt_0000		complete	0	2021-05-30T08:13:06.130898Z
makeLocusGraph_chromId_021_1_KI270892v1_alt_0000		complete	0	2021-05-30T08:13:09.462832Z
makeLocusGraph_chromId_022_2_0000		complete	0	2021-05-30T08:13:14.640233Z
makeLocusGraph_chromId_022_2_0001		complete	0	2021-05-30T08:13:14.693486Z
makeLocusGraph_chromId_022_2_0002		complete	0	2021-05-30T08:13:09.488581Z
makeLocusGraph_chromId_022_2_0003		complete	0	2021-05-30T08:13:10.156684Z
makeLocusGraph_chromId_022_2_0004		complete	0	2021-05-30T08:13:00.032119Z
makeLocusGraph_chromId_022_2_0005		complete	0	2021-05-30T08:13:13.169127Z
makeLocusGraph_chromId_022_2_0006		complete	0	2021-05-30T08:13:15.088729Z
makeLocusGraph_chromId_022_2_0007		complete	0	2021-05-30T08:13:14.771972Z
makeLocusGraph_chromId_022_2_0008		complete	0	2021-05-30T08:13:17.436368Z
makeLocusGraph_chromId_022_2_0009		complete	0	2021-05-30T08:13:13.839685Z
makeLocusGraph_chromId_022_2_0010		complete	0	2021-05-30T08:13:19.351847Z
makeLocusGraph_chromId_022_2_0011		complete	0	2021-05-30T08:13:21.842696Z
makeLocusGraph_chromId_022_2_0012		complete	0	2021-05-30T08:13:19.149233Z
makeLocusGraph_chromId_022_2_0013		complete	0	2021-05-30T08:13:06.633461Z
makeLocusGraph_chromId_022_2_0014		complete	0	2021-05-30T08:13:12.435394Z
makeLocusGraph_chromId_022_2_0015		complete	0	2021-05-30T08:13:05.007592Z
makeLocusGraph_chromId_022_2_0016		complete	0	2021-05-30T08:13:11.003600Z
makeLocusGraph_chromId_022_2_0017		complete	0	2021-05-30T08:13:12.390361Z
makeLocusGraph_chromId_022_2_0018		complete	0	2021-05-30T08:13:13.307053Z
makeLocusGraph_chromId_022_2_0019		complete	0	2021-05-30T08:13:15.511476Z
makeLocusGraph_chromId_022_2_0020		complete	0	2021-05-30T08:13:16.528125Z
makeLocusGraph_chromId_023_2_KI270715v1_random_0000		complete	0	2021-05-30T08:13:17.359064Z
makeLocusGraph_chromId_024_2_KI270716v1_random_0000		complete	0	2021-05-30T08:13:15.361007Z
makeLocusGraph_chromId_025_2_GL383521v1_alt_0000		complete	0	2021-05-30T08:13:20.253286Z
makeLocusGraph_chromId_026_2_GL383522v1_alt_0000		complete	0	2021-05-30T08:13:14.800358Z
makeLocusGraph_chromId_027_2_GL582966v2_alt_0000		complete	0	2021-05-30T08:13:03.431577Z
makeLocusGraph_chromId_028_2_KI270767v1_alt_0000		complete	0	2021-05-30T08:13:13.033169Z
makeLocusGraph_chromId_029_2_KI270768v1_alt_0000		complete	0	2021-05-30T08:13:03.067970Z
makeLocusGraph_chromId_030_2_KI270769v1_alt_0000		complete	0	2021-05-30T08:13:08.749536Z
makeLocusGraph_chromId_031_2_KI270770v1_alt_0000		complete	0	2021-05-30T08:13:10.374343Z
makeLocusGraph_chromId_032_2_KI270771v1_alt_0000		complete	0	2021-05-30T08:13:11.739161Z
makeLocusGraph_chromId_033_2_KI270772v1_alt_0000		complete	0	2021-05-30T08:13:13.220540Z
makeLocusGraph_chromId_034_2_KI270773v1_alt_0000		complete	0	2021-05-30T08:13:11.089229Z
makeLocusGraph_chromId_035_2_KI270774v1_alt_0000		complete	0	2021-05-30T08:13:02.346391Z
makeLocusGraph_chromId_036_2_KI270775v1_alt_0000		complete	0	2021-05-30T08:12:58.813076Z
makeLocusGraph_chromId_037_2_KI270776v1_alt_0000		complete	0	2021-05-30T08:13:09.849072Z
makeLocusGraph_chromId_038_2_KI270893v1_alt_0000		complete	0	2021-05-30T08:13:11.655006Z
makeLocusGraph_chromId_039_2_KI270894v1_alt_0000		complete	0	2021-05-30T08:13:12.393940Z
makeLocusGraph_chromId_040_3_0000		complete	0	2021-05-30T08:13:07.056408Z
makeLocusGraph_chromId_040_3_0001		complete	0	2021-05-30T08:13:14.959967Z
makeLocusGraph_chromId_040_3_0002		complete	0	2021-05-30T08:13:13.136122Z
makeLocusGraph_chromId_040_3_0003		complete	0	2021-05-30T08:13:05.188864Z
makeLocusGraph_chromId_040_3_0004		complete	0	2021-05-30T08:13:05.761810Z
makeLocusGraph_chromId_040_3_0005		complete	0	2021-05-30T08:13:06.424345Z
makeLocusGraph_chromId_040_3_0006		complete	0	2021-05-30T08:13:06.975572Z
makeLocusGraph_chromId_040_3_0007		complete	0	2021-05-30T08:13:07.733088Z
makeLocusGraph_chromId_040_3_0008		complete	0	2021-05-30T08:13:01.787478Z
makeLocusGraph_chromId_040_3_0009		complete	0	2021-05-30T08:13:00.783940Z
makeLocusGraph_chromId_040_3_0010		complete	0	2021-05-30T08:13:05.248692Z
makeLocusGraph_chromId_040_3_0011		complete	0	2021-05-30T08:13:05.883406Z
makeLocusGraph_chromId_040_3_0012		complete	0	2021-05-30T08:13:06.757504Z
makeLocusGraph_chromId_040_3_0013		complete	0	2021-05-30T08:13:07.650290Z
makeLocusGraph_chromId_040_3_0014		complete	0	2021-05-30T08:13:08.052965Z
makeLocusGraph_chromId_040_3_0015		complete	0	2021-05-30T08:13:03.678095Z
makeLocusGraph_chromId_040_3_0016		complete	0	2021-05-30T08:13:02.327005Z
makeLocusGraph_chromId_041_3_GL000221v1_random_0000		complete	0	2021-05-30T08:13:02.483550Z
makeLocusGraph_chromId_042_3_GL383526v1_alt_0000		complete	0	2021-05-30T08:13:03.005541Z
makeLocusGraph_chromId_043_3_JH636055v2_alt_0000		complete	0	2021-05-30T08:13:03.232570Z
makeLocusGraph_chromId_044_3_KI270777v1_alt_0000		complete	0	2021-05-30T08:13:03.506863Z
makeLocusGraph_chromId_045_3_KI270778v1_alt_0000		complete	0	2021-05-30T08:13:03.977250Z
makeLocusGraph_chromId_046_3_KI270779v1_alt_0000		complete	0	2021-05-30T08:13:10.176095Z
makeLocusGraph_chromId_047_3_KI270780v1_alt_0000		complete	0	2021-05-30T08:13:18.397012Z
makeLocusGraph_chromId_048_3_KI270781v1_alt_0000		complete	0	2021-05-30T08:13:21.224709Z
makeLocusGraph_chromId_049_3_KI270782v1_alt_0000		complete	0	2021-05-30T08:13:17.641442Z
makeLocusGraph_chromId_050_3_KI270783v1_alt_0000		complete	0	2021-05-30T08:13:19.300068Z
makeLocusGraph_chromId_051_3_KI270784v1_alt_0000		complete	0	2021-05-30T08:13:12.663148Z
makeLocusGraph_chromId_052_3_KI270895v1_alt_0000		complete	0	2021-05-30T08:13:09.571413Z
makeLocusGraph_chromId_053_3_KI270924v1_alt_0000		complete	0	2021-05-30T08:13:13.504245Z
makeLocusGraph_chromId_054_3_KI270934v1_alt_0000		complete	0	2021-05-30T08:13:15.537991Z
makeLocusGraph_chromId_055_3_KI270935v1_alt_0000		complete	0	2021-05-30T08:13:14.824154Z
makeLocusGraph_chromId_056_3_KI270936v1_alt_0000		complete	0	2021-05-30T08:13:19.433533Z
makeLocusGraph_chromId_057_3_KI270937v1_alt_0000		complete	0	2021-05-30T08:13:11.944722Z
