#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-05-02T15:45:14.083720Z
getAlignmentStats_generateStats_000		complete	0	2021-05-02T15:45:29.254928Z
getAlignmentStats_generateStats_001		complete	0	2021-05-02T15:45:29.967865Z
getAlignmentStats_generateStats_002		complete	0	2021-05-02T15:45:32.055312Z
getAlignmentStats_generateStats_003		complete	0	2021-05-02T15:45:28.728163Z
getAlignmentStats_generateStats_004		complete	0	2021-05-02T15:45:28.230171Z
getAlignmentStats_generateStats_005		complete	0	2021-05-02T15:45:29.666794Z
getAlignmentStats_mergeStats		complete	0	2021-05-02T15:45:32.184762Z
getAlignmentStats_removeTmpDir		complete	0	2021-05-02T15:45:32.246823Z
summarizeStats		complete	0	2021-05-02T15:45:32.286251Z
makeGraphTmpDir		complete	0	2021-05-02T15:45:32.282261Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-05-02T15:46:00.711347Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-05-02T15:45:48.381324Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-05-02T15:45:50.650319Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-05-02T15:46:01.507670Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-05-02T15:46:04.308226Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-05-02T15:45:51.289600Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-05-02T15:45:56.561133Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-05-02T15:45:51.836931Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-05-02T15:46:03.361752Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-05-02T15:45:46.794381Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-05-02T15:45:35.745537Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-05-02T15:45:50.809799Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-05-02T15:45:49.162485Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-05-02T15:45:47.948824Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-05-02T15:45:49.899361Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-05-02T15:45:50.049995Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-05-02T15:45:51.314196Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-05-02T15:45:45.950211Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-05-02T15:45:36.643709Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-05-02T15:46:05.002324Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-05-02T15:46:00.204259Z
makeLocusGraph_chromId_001_1_KI270706v1_random_0000		complete	0	2021-05-02T15:45:55.131777Z
makeLocusGraph_chromId_002_1_KI270707v1_random_0000_to_chromId_003_1_KI270708v1_random_0000		complete	0	2021-05-02T15:45:52.112013Z
makeLocusGraph_chromId_004_1_KI270709v1_random_0000_to_chromId_006_1_KI270711v1_random_0000		complete	0	2021-05-02T15:46:08.036146Z
makeLocusGraph_chromId_007_1_KI270712v1_random_0000		complete	0	2021-05-02T15:45:34.271992Z
makeLocusGraph_chromId_008_1_KI270713v1_random_0000_to_chromId_009_1_KI270714v1_random_0000		complete	0	2021-05-02T15:46:06.283582Z
makeLocusGraph_chromId_010_1_GL383518v1_alt_0000		complete	0	2021-05-02T15:45:56.261456Z
makeLocusGraph_chromId_011_1_GL383519v1_alt_0000		complete	0	2021-05-02T15:45:51.604664Z
makeLocusGraph_chromId_012_1_GL383520v2_alt_0000		complete	0	2021-05-02T15:45:47.562773Z
makeLocusGraph_chromId_013_1_KI270759v1_alt_0000		complete	0	2021-05-02T15:45:39.134453Z
makeLocusGraph_chromId_014_1_KI270760v1_alt_0000		complete	0	2021-05-02T15:45:53.714903Z
makeLocusGraph_chromId_015_1_KI270761v1_alt_0000		complete	0	2021-05-02T15:45:57.016412Z
makeLocusGraph_chromId_016_1_KI270762v1_alt_0000		complete	0	2021-05-02T15:45:50.888894Z
makeLocusGraph_chromId_017_1_KI270763v1_alt_0000		complete	0	2021-05-02T15:46:01.926677Z
makeLocusGraph_chromId_018_1_KI270764v1_alt_0000		complete	0	2021-05-02T15:45:43.140261Z
makeLocusGraph_chromId_019_1_KI270765v1_alt_0000		complete	0	2021-05-02T15:45:44.070758Z
makeLocusGraph_chromId_020_1_KI270766v1_alt_0000		complete	0	2021-05-02T15:45:45.269468Z
makeLocusGraph_chromId_021_1_KI270892v1_alt_0000		complete	0	2021-05-02T15:45:55.189586Z
makeLocusGraph_chromId_022_2_0000		complete	0	2021-05-02T15:45:46.187370Z
makeLocusGraph_chromId_022_2_0001		complete	0	2021-05-02T15:46:01.457092Z
makeLocusGraph_chromId_022_2_0002		complete	0	2021-05-02T15:45:41.012582Z
makeLocusGraph_chromId_022_2_0003		complete	0	2021-05-02T15:46:04.732148Z
makeLocusGraph_chromId_022_2_0004		complete	0	2021-05-02T15:45:43.872011Z
makeLocusGraph_chromId_022_2_0005		complete	0	2021-05-02T15:46:09.276105Z
makeLocusGraph_chromId_022_2_0006		complete	0	2021-05-02T15:46:08.967402Z
makeLocusGraph_chromId_022_2_0007		complete	0	2021-05-02T15:46:07.285972Z
makeLocusGraph_chromId_022_2_0008		complete	0	2021-05-02T15:46:08.087541Z
makeLocusGraph_chromId_022_2_0009		complete	0	2021-05-02T15:45:45.820382Z
makeLocusGraph_chromId_022_2_0010		complete	0	2021-05-02T15:45:49.391592Z
makeLocusGraph_chromId_022_2_0011		complete	0	2021-05-02T15:45:53.378393Z
makeLocusGraph_chromId_022_2_0012		complete	0	2021-05-02T15:45:55.517680Z
makeLocusGraph_chromId_022_2_0013		complete	0	2021-05-02T15:45:59.111369Z
makeLocusGraph_chromId_022_2_0014		complete	0	2021-05-02T15:45:53.289328Z
makeLocusGraph_chromId_022_2_0015		complete	0	2021-05-02T15:46:03.560006Z
makeLocusGraph_chromId_022_2_0016		complete	0	2021-05-02T15:45:48.979740Z
makeLocusGraph_chromId_022_2_0017		complete	0	2021-05-02T15:45:51.696119Z
makeLocusGraph_chromId_022_2_0018		complete	0	2021-05-02T15:45:54.503383Z
makeLocusGraph_chromId_022_2_0019		complete	0	2021-05-02T15:45:56.034067Z
makeLocusGraph_chromId_022_2_0020		complete	0	2021-05-02T15:45:50.493827Z
