#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-05-02T15:30:46.023986Z
getAlignmentStats_generateStats_000		complete	0	2021-05-02T15:31:00.309906Z
getAlignmentStats_generateStats_001		complete	0	2021-05-02T15:31:01.565989Z
getAlignmentStats_generateStats_002		complete	0	2021-05-02T15:31:00.255903Z
getAlignmentStats_generateStats_003		complete	0	2021-05-02T15:31:01.437507Z
getAlignmentStats_generateStats_004		complete	0	2021-05-02T15:31:01.540180Z
getAlignmentStats_generateStats_005		complete	0	2021-05-02T15:31:02.523489Z
getAlignmentStats_mergeStats		complete	0	2021-05-02T15:31:02.661689Z
getAlignmentStats_removeTmpDir		complete	0	2021-05-02T15:31:02.780620Z
summarizeStats		complete	0	2021-05-02T15:31:02.794257Z
makeGraphTmpDir		complete	0	2021-05-02T15:31:02.790573Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-05-02T15:31:10.644346Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-05-02T15:31:17.171732Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-05-02T15:31:21.604526Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-05-02T15:31:29.177361Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-05-02T15:31:31.065462Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-05-02T15:31:12.588451Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-05-02T15:31:14.352960Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-05-02T15:31:15.324873Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-05-02T15:31:16.330299Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-05-02T15:31:05.380066Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-05-02T15:31:21.399179Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-05-02T15:31:23.672992Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-05-02T15:31:26.470500Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-05-02T15:31:28.712115Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-05-02T15:31:29.953548Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-05-02T15:31:31.403755Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-05-02T15:31:17.595497Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-05-02T15:31:22.686393Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-05-02T15:31:25.443720Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-05-02T15:31:27.753383Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-05-02T15:31:29.740051Z
makeLocusGraph_chromId_001_1_KI270706v1_random_0000		complete	0	2021-05-02T15:31:13.842368Z
makeLocusGraph_chromId_002_1_KI270707v1_random_0000_to_chromId_003_1_KI270708v1_random_0000		complete	0	2021-05-02T15:31:16.279741Z
makeLocusGraph_chromId_004_1_KI270709v1_random_0000_to_chromId_006_1_KI270711v1_random_0000		complete	0	2021-05-02T15:31:22.006554Z
makeLocusGraph_chromId_007_1_KI270712v1_random_0000		complete	0	2021-05-02T15:31:23.910555Z
makeLocusGraph_chromId_008_1_KI270713v1_random_0000_to_chromId_009_1_KI270714v1_random_0000		complete	0	2021-05-02T15:31:17.021077Z
makeLocusGraph_chromId_010_1_GL383518v1_alt_0000		complete	0	2021-05-02T15:31:28.598942Z
makeLocusGraph_chromId_011_1_GL383519v1_alt_0000		complete	0	2021-05-02T15:31:13.522102Z
makeLocusGraph_chromId_012_1_GL383520v2_alt_0000		complete	0	2021-05-02T15:31:03.013987Z
makeLocusGraph_chromId_013_1_KI270759v1_alt_0000		complete	0	2021-05-02T15:31:04.323016Z
makeLocusGraph_chromId_014_1_KI270760v1_alt_0000		complete	0	2021-05-02T15:31:04.984758Z
makeLocusGraph_chromId_015_1_KI270761v1_alt_0000		complete	0	2021-05-02T15:31:06.166624Z
