#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-04-26T13:02:09.351526Z
getAlignmentStats_generateStats_000		complete	0	2021-04-26T13:02:27.011233Z
getAlignmentStats_generateStats_001		complete	0	2021-04-26T13:02:27.617022Z
getAlignmentStats_generateStats_002		complete	0	2021-04-26T13:02:26.803972Z
getAlignmentStats_generateStats_003		complete	0	2021-04-26T13:02:25.587823Z
getAlignmentStats_generateStats_004		complete	0	2021-04-26T13:02:24.267499Z
getAlignmentStats_generateStats_005		complete	0	2021-04-26T13:02:25.165421Z
getAlignmentStats_mergeStats		complete	0	2021-04-26T13:02:27.712706Z
getAlignmentStats_removeTmpDir		complete	0	2021-04-26T13:02:28.052001Z
summarizeStats		complete	0	2021-04-26T13:02:27.847720Z
makeGraphTmpDir		complete	0	2021-04-26T13:02:27.837746Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-04-26T13:02:34.731379Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-04-26T13:02:56.200409Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-04-26T13:03:01.671083Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-04-26T13:02:51.900385Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-04-26T13:02:45.430843Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-04-26T13:02:45.318504Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-04-26T13:03:00.771606Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-04-26T13:02:44.162507Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-04-26T13:02:36.057393Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-04-26T13:02:44.032639Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-04-26T13:02:59.010323Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-04-26T13:03:00.085067Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-04-26T13:02:45.369336Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-04-26T13:02:48.783486Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-04-26T13:02:42.930573Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-04-26T13:02:55.600989Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-04-26T13:02:56.556893Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-04-26T13:02:59.340338Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-04-26T13:02:54.904980Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-04-26T13:02:48.868484Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-04-26T13:02:52.911946Z
