#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getAlignmentStats_makeTmpDir		complete	0	2021-04-26T13:16:35.562456Z
getAlignmentStats_generateStats_000		complete	0	2021-04-26T13:16:48.411387Z
getAlignmentStats_generateStats_001		complete	0	2021-04-26T13:16:48.599981Z
getAlignmentStats_generateStats_002		complete	0	2021-04-26T13:16:48.896575Z
getAlignmentStats_generateStats_003		complete	0	2021-04-26T13:16:48.917564Z
getAlignmentStats_generateStats_004		complete	0	2021-04-26T13:16:48.878296Z
getAlignmentStats_generateStats_005		complete	0	2021-04-26T13:16:49.601961Z
getAlignmentStats_mergeStats		complete	0	2021-04-26T13:16:49.676916Z
getAlignmentStats_removeTmpDir		complete	0	2021-04-26T13:16:49.990022Z
summarizeStats		complete	0	2021-04-26T13:16:49.790924Z
makeGraphTmpDir		complete	0	2021-04-26T13:16:49.776773Z
makeLocusGraph_chromId_000_1_0000		complete	0	2021-04-26T13:17:11.602296Z
makeLocusGraph_chromId_000_1_0001		complete	0	2021-04-26T13:17:17.510966Z
makeLocusGraph_chromId_000_1_0002		complete	0	2021-04-26T13:16:50.950607Z
makeLocusGraph_chromId_000_1_0003		complete	0	2021-04-26T13:16:52.655155Z
makeLocusGraph_chromId_000_1_0004		complete	0	2021-04-26T13:16:53.628740Z
makeLocusGraph_chromId_000_1_0005		complete	0	2021-04-26T13:17:22.243820Z
makeLocusGraph_chromId_000_1_0006		complete	0	2021-04-26T13:17:00.610341Z
makeLocusGraph_chromId_000_1_0007		complete	0	2021-04-26T13:17:01.637668Z
makeLocusGraph_chromId_000_1_0008		complete	0	2021-04-26T13:17:02.653932Z
makeLocusGraph_chromId_000_1_0009		complete	0	2021-04-26T13:17:14.139190Z
makeLocusGraph_chromId_000_1_0010		complete	0	2021-04-26T13:17:16.698914Z
makeLocusGraph_chromId_000_1_0011		complete	0	2021-04-26T13:17:19.015105Z
makeLocusGraph_chromId_000_1_0012		complete	0	2021-04-26T13:17:12.596698Z
makeLocusGraph_chromId_000_1_0013		complete	0	2021-04-26T13:17:24.924828Z
makeLocusGraph_chromId_000_1_0014		complete	0	2021-04-26T13:17:14.038230Z
makeLocusGraph_chromId_000_1_0015		complete	0	2021-04-26T13:16:57.446136Z
makeLocusGraph_chromId_000_1_0016		complete	0	2021-04-26T13:17:03.910756Z
makeLocusGraph_chromId_000_1_0017		complete	0	2021-04-26T13:16:50.735436Z
makeLocusGraph_chromId_000_1_0018		complete	0	2021-04-26T13:16:51.004215Z
makeLocusGraph_chromId_000_1_0019		complete	0	2021-04-26T13:16:51.566499Z
makeLocusGraph_chromId_000_1_0020		complete	0	2021-04-26T13:16:52.220878Z
makeLocusGraph_chromId_001_1_KI270706v1_random_0000		complete	0	2021-04-26T13:16:51.867838Z
makeLocusGraph_chromId_002_1_KI270707v1_random_0000_to_chromId_003_1_KI270708v1_random_0000		complete	0	2021-04-26T13:16:52.960445Z
makeLocusGraph_chromId_004_1_KI270709v1_random_0000_to_chromId_006_1_KI270711v1_random_0000		complete	0	2021-04-26T13:16:53.712941Z
makeLocusGraph_chromId_007_1_KI270712v1_random_0000		complete	0	2021-04-26T13:16:53.258581Z
makeLocusGraph_chromId_008_1_KI270713v1_random_0000_to_chromId_009_1_KI270714v1_random_0000		complete	0	2021-04-26T13:17:23.532090Z
makeLocusGraph_chromId_010_1_GL383518v1_alt_0000		complete	0	2021-04-26T13:17:07.356098Z
makeLocusGraph_chromId_011_1_GL383519v1_alt_0000		complete	0	2021-04-26T13:16:53.396918Z
makeLocusGraph_chromId_012_1_GL383520v2_alt_0000		complete	0	2021-04-26T13:17:04.602853Z
makeLocusGraph_chromId_013_1_KI270759v1_alt_0000		complete	0	2021-04-26T13:17:00.399629Z
makeLocusGraph_chromId_014_1_KI270760v1_alt_0000		complete	0	2021-04-26T13:17:18.026407Z
makeLocusGraph_chromId_015_1_KI270761v1_alt_0000		complete	0	2021-04-26T13:17:06.873258Z
makeLocusGraph_chromId_016_1_KI270762v1_alt_0000		complete	0	2021-04-26T13:17:09.388346Z
makeLocusGraph_chromId_017_1_KI270763v1_alt_0000		complete	0	2021-04-26T13:17:10.707169Z
makeLocusGraph_chromId_018_1_KI270764v1_alt_0000		complete	0	2021-04-26T13:17:09.686181Z
makeLocusGraph_chromId_019_1_KI270765v1_alt_0000		complete	0	2021-04-26T13:17:14.544174Z
makeLocusGraph_chromId_020_1_KI270766v1_alt_0000		complete	0	2021-04-26T13:16:57.238688Z
makeLocusGraph_chromId_021_1_KI270892v1_alt_0000		complete	0	2021-04-26T13:17:05.774660Z
makeLocusGraph_chromId_022_2_0000		complete	0	2021-04-26T13:17:08.923963Z
makeLocusGraph_chromId_022_2_0001		complete	0	2021-04-26T13:17:08.449108Z
makeLocusGraph_chromId_022_2_0002		complete	0	2021-04-26T13:17:13.196462Z
makeLocusGraph_chromId_022_2_0003		complete	0	2021-04-26T13:16:59.351492Z
makeLocusGraph_chromId_022_2_0004		complete	0	2021-04-26T13:17:18.018277Z
makeLocusGraph_chromId_022_2_0005		complete	0	2021-04-26T13:16:58.630964Z
makeLocusGraph_chromId_022_2_0006		complete	0	2021-04-26T13:17:06.256274Z
makeLocusGraph_chromId_022_2_0007		complete	0	2021-04-26T13:17:09.211781Z
makeLocusGraph_chromId_022_2_0008		complete	0	2021-04-26T13:17:04.127187Z
makeLocusGraph_chromId_022_2_0009		complete	0	2021-04-26T13:17:13.087457Z
makeLocusGraph_chromId_022_2_0010		complete	0	2021-04-26T13:17:06.935451Z
makeLocusGraph_chromId_022_2_0011		complete	0	2021-04-26T13:16:56.462200Z
makeLocusGraph_chromId_022_2_0012		complete	0	2021-04-26T13:17:20.161250Z
makeLocusGraph_chromId_022_2_0013		complete	0	2021-04-26T13:17:00.911293Z
makeLocusGraph_chromId_022_2_0014		complete	0	2021-04-26T13:17:08.088122Z
makeLocusGraph_chromId_022_2_0015		complete	0	2021-04-26T13:17:20.667086Z
makeLocusGraph_chromId_022_2_0016		complete	0	2021-04-26T13:17:05.584567Z
makeLocusGraph_chromId_022_2_0017		complete	0	2021-04-26T13:17:19.713545Z
